dateTime,PRES,PRES.1,PRES.2,PRES.3,PRES.4,PRES.5
2017-09-04T04:00:00Z,97782.21875,97782.21875,97782.21875,97782.21875,97782.21875,97782.21875
2017-09-04T05:00:00Z,97674.5390625,97674.5390625,97674.5390625,97674.5390625,97674.5390625,97674.5390625
2017-09-04T06:00:00Z,97566.21875,97566.21875,97566.21875,97566.21875,97566.21875,97566.21875
2017-09-04T07:00:00Z,97526.8203125,97526.8203125,97526.8203125,97526.8203125,97526.8203125,97526.8203125
2017-09-04T08:00:00Z,97486.78125,97486.78125,97486.78125,97486.78125,97486.78125,97486.78125
2017-09-04T09:00:00Z,97446.640625,97446.640625,97446.640625,97446.640625,97446.640625,97446.640625
2017-09-04T10:00:00Z,97403.0390625,97403.0390625,97403.0390625,97403.0390625,97403.0390625,97403.0390625
2017-09-04T11:00:00Z,97359.4375,97359.4375,97359.4375,97359.4375,97359.4375,97359.4375
2017-09-04T12:00:00Z,97315.7421875,97315.7421875,97315.7421875,97315.7421875,97315.7421875,97315.7421875
2017-09-04T13:00:00Z,97323.34375,97323.34375,97323.34375,97323.34375,97323.34375,97323.34375
2017-09-04T14:00:00Z,97330.1015625,97330.1015625,97330.1015625,97330.1015625,97330.1015625,97330.1015625
2017-09-04T15:00:00Z,97337.84375,97337.84375,97337.84375,97337.84375,97337.84375,97337.84375
2017-09-04T16:00:00Z,97367.296875,97367.296875,97367.296875,97367.296875,97367.296875,97367.296875
2017-09-04T17:00:00Z,97397.40625,97397.40625,97397.40625,97397.40625,97397.40625,97397.40625
2017-09-04T18:00:00Z,97427.5,97427.5,97427.5,97427.5,97427.5,97427.5
2017-09-04T19:00:00Z,97487.3984375,97487.3984375,97487.3984375,97487.3984375,97487.3984375,97487.3984375
2017-09-04T20:00:00Z,97547.953125,97547.953125,97547.953125,97547.953125,97547.953125,97547.953125
2017-09-04T21:00:00Z,97608.4765625,97608.4765625,97608.4765625,97608.4765625,97608.4765625,97608.4765625
2017-09-04T22:00:00Z,97676.359375,97676.359375,97676.359375,97676.359375,97676.359375,97676.359375
2017-09-04T23:00:00Z,97744.34375,97744.34375,97744.34375,97744.34375,97744.34375,97744.34375
2017-09-05T00:00:00Z,97812.21875,97812.21875,97812.21875,97812.21875,97812.21875,97812.21875
2017-09-05T01:00:00Z,97788.703125,97788.703125,97788.703125,97788.703125,97788.703125,97788.703125
2017-09-05T02:00:00Z,97764.8828125,97764.8828125,97764.8828125,97764.8828125,97764.8828125,97764.8828125
2017-09-05T03:00:00Z,97740.9609375,97740.9609375,97740.9609375,97740.9609375,97740.9609375,97740.9609375
2017-09-05T04:00:00Z,97745.203125,97745.203125,97745.203125,97745.203125,97745.203125,97745.203125
2017-09-05T05:00:00Z,97749.4375,97749.4375,97749.4375,97749.4375,97749.4375,97749.4375
2017-09-05T06:00:00Z,97753.578125,97753.578125,97753.578125,97753.578125,97753.578125,97753.578125
2017-09-05T07:00:00Z,97739.3203125,97739.3203125,97739.3203125,97739.3203125,97739.3203125,97739.3203125
2017-09-05T08:00:00Z,97725.6015625,97725.6015625,97725.6015625,97725.6015625,97725.6015625,97725.6015625
2017-09-05T09:00:00Z,97711.3515625,97711.3515625,97711.3515625,97711.3515625,97711.3515625,97711.3515625
2017-09-05T10:00:00Z,97770.9375,97770.9375,97770.9375,97770.9375,97770.9375,97770.9375
2017-09-05T11:00:00Z,97830.0078125,97830.0078125,97830.0078125,97830.0078125,97830.0078125,97830.0078125
2017-09-05T12:00:00Z,97889.6015625,97889.6015625,97889.6015625,97889.6015625,97889.6015625,97889.6015625
2017-09-05T13:00:00Z,97857.1171875,97857.1171875,97857.1171875,97857.1171875,97857.1171875,97857.1171875
2017-09-05T14:00:00Z,97824.34375,97824.34375,97824.34375,97824.34375,97824.34375,97824.34375
2017-09-05T15:00:00Z,97792,97792,97792,97792,97792,97792
2017-09-05T16:00:00Z,97848.6484375,97848.6484375,97848.6484375,97848.6484375,97848.6484375,97848.6484375
2017-09-05T17:00:00Z,97905.28125,97905.28125,97905.28125,97905.28125,97905.28125,97905.28125
2017-09-05T18:00:00Z,97961.8203125,97961.8203125,97961.8203125,97961.8203125,97961.8203125,97961.8203125
2017-09-05T19:00:00Z,98044.4375,98044.4375,98044.4375,98044.4375,98044.4375,98044.4375
2017-09-05T20:00:00Z,98127.703125,98127.703125,98127.703125,98127.703125,98127.703125,98127.703125
2017-09-05T21:00:00Z,98210.421875,98210.421875,98210.421875,98210.421875,98210.421875,98210.421875
2017-09-05T22:00:00Z,98173.7109375,98173.7109375,98173.7109375,98173.7109375,98173.7109375,98173.7109375
2017-09-05T23:00:00Z,98136.34375,98136.34375,98136.34375,98136.34375,98136.34375,98136.34375
2017-09-06T00:00:00Z,98099.5234375,98099.5234375,98099.5234375,98099.5234375,98099.5234375,98099.5234375
2017-09-06T01:00:00Z,98236.21875,98236.21875,98236.21875,98236.21875,98236.21875,98236.21875
2017-09-06T02:00:00Z,98374,98374,98374,98374,98374,98374
2017-09-06T03:00:00Z,98511.0390625,98511.0390625,98511.0390625,98511.0390625,98511.0390625,98511.0390625
2017-09-06T04:00:00Z,98383.3828125,98383.3828125,98383.3828125,98383.3828125,98383.3828125,98383.3828125
2017-09-06T05:00:00Z,98255.71875,98255.71875,98255.71875,98255.71875,98255.71875,98255.71875
2017-09-06T06:00:00Z,98128.0703125,98128.0703125,98128.0703125,98128.0703125,98128.0703125,98128.0703125
2017-09-06T07:00:00Z,98129.921875,98129.921875,98129.921875,98129.921875,98129.921875,98129.921875
2017-09-06T08:00:00Z,98131.78125,98131.78125,98131.78125,98131.78125,98131.78125,98131.78125
2017-09-06T09:00:00Z,98133.546875,98133.546875,98133.546875,98133.546875,98133.546875,98133.546875
2017-09-06T10:00:00Z,98159.296875,98159.296875,98159.296875,98159.296875,98159.296875,98159.296875
2017-09-06T11:00:00Z,98184.53125,98184.53125,98184.53125,98184.53125,98184.53125,98184.53125
2017-09-06T12:00:00Z,98209.640625,98209.640625,98209.640625,98209.640625,98209.640625,98209.640625
2017-09-06T13:00:00Z,98310.140625,98310.140625,98310.140625,98310.140625,98310.140625,98310.140625
2017-09-06T14:00:00Z,98411.1796875,98411.1796875,98411.1796875,98411.1796875,98411.1796875,98411.1796875
2017-09-06T15:00:00Z,98511.921875,98511.921875,98511.921875,98511.921875,98511.921875,98511.921875
2017-09-06T16:00:00Z,98521.6171875,98521.6171875,98521.6171875,98521.6171875,98521.6171875,98521.6171875
2017-09-06T17:00:00Z,98531.3203125,98531.3203125,98531.3203125,98531.3203125,98531.3203125,98531.3203125
2017-09-06T18:00:00Z,98541.65625,98541.65625,98541.65625,98541.65625,98541.65625,98541.65625
2017-09-06T19:00:00Z,98558.5078125,98558.5078125,98558.5078125,98558.5078125,98558.5078125,98558.5078125
2017-09-06T20:00:00Z,98575.34375,98575.34375,98575.34375,98575.34375,98575.34375,98575.34375
2017-09-06T21:00:00Z,98592.1796875,98592.1796875,98592.1796875,98592.1796875,98592.1796875,98592.1796875
2017-09-06T22:00:00Z,98543.046875,98543.046875,98543.046875,98543.046875,98543.046875,98543.046875
2017-09-06T23:00:00Z,98493.171875,98493.171875,98493.171875,98493.171875,98493.171875,98493.171875
2017-09-07T00:00:00Z,98444.0234375,98444.0234375,98444.0234375,98444.0234375,98444.0234375,98444.0234375
2017-09-07T01:00:00Z,98489.1328125,98489.1328125,98489.1328125,98489.1328125,98489.1328125,98489.1328125
2017-09-07T02:00:00Z,98534.5625,98534.5625,98534.5625,98534.5625,98534.5625,98534.5625
2017-09-07T03:00:00Z,98579.8984375,98579.8984375,98579.8984375,98579.8984375,98579.8984375,98579.8984375
2017-09-07T04:00:00Z,98559.5,98559.5,98559.5,98559.5,98559.5,98559.5
2017-09-07T05:00:00Z,98539.6484375,98539.6484375,98539.6484375,98539.6484375,98539.6484375,98539.6484375
2017-09-07T06:00:00Z,98519.140625,98519.140625,98519.140625,98519.140625,98519.140625,98519.140625
2017-09-07T07:00:00Z,98520.921875,98520.921875,98520.921875,98520.921875,98520.921875,98520.921875
2017-09-07T08:00:00Z,98522.15625,98522.15625,98522.15625,98522.15625,98522.15625,98522.15625
2017-09-07T09:00:00Z,98523.9375,98523.9375,98523.9375,98523.9375,98523.9375,98523.9375
2017-09-07T10:00:00Z,98470.7734375,98470.7734375,98470.7734375,98470.7734375,98470.7734375,98470.7734375
2017-09-07T11:00:00Z,98417.0390625,98417.0390625,98417.0390625,98417.0390625,98417.0390625,98417.0390625
2017-09-07T12:00:00Z,98363.859375,98363.859375,98363.859375,98363.859375,98363.859375,98363.859375
2017-09-07T13:00:00Z,98395.6171875,98395.6171875,98395.6171875,98395.6171875,98395.6171875,98395.6171875
2017-09-07T14:00:00Z,98427.921875,98427.921875,98427.921875,98427.921875,98427.921875,98427.921875
2017-09-07T15:00:00Z,98459.4765625,98459.4765625,98459.4765625,98459.4765625,98459.4765625,98459.4765625
2017-09-07T16:00:00Z,98454.1796875,98454.1796875,98454.1796875,98454.1796875,98454.1796875,98454.1796875
2017-09-07T17:00:00Z,98448.78125,98448.78125,98448.78125,98448.78125,98448.78125,98448.78125
2017-09-07T18:00:00Z,98442.7421875,98442.7421875,98442.7421875,98442.7421875,98442.7421875,98442.7421875
2017-09-07T19:00:00Z,98471.65625,98471.65625,98471.65625,98471.65625,98471.65625,98471.65625
2017-09-07T20:00:00Z,98499.8515625,98499.8515625,98499.8515625,98499.8515625,98499.8515625,98499.8515625
2017-09-07T21:00:00Z,98528.7734375,98528.7734375,98528.7734375,98528.7734375,98528.7734375,98528.7734375
2017-09-07T22:00:00Z,98478.71875,98478.71875,98478.71875,98478.71875,98478.71875,98478.71875
2017-09-07T23:00:00Z,98428.578125,98428.578125,98428.578125,98428.578125,98428.578125,98428.578125
2017-09-08T00:00:00Z,98378.5390625,98378.5390625,98378.5390625,98378.5390625,98378.5390625,98378.5390625
2017-09-08T01:00:00Z,98463.71875,98463.71875,98463.71875,98463.71875,98463.71875,98463.71875
2017-09-08T02:00:00Z,98548.796875,98548.796875,98548.796875,98548.796875,98548.796875,98548.796875
2017-09-08T03:00:00Z,98634.328125,98634.328125,98634.328125,98634.328125,98634.328125,98634.328125
2017-09-08T04:00:00Z,98625.421875,98625.421875,98625.421875,98625.421875,98625.421875,98625.421875
2017-09-08T05:00:00Z,98617.0625,98617.0625,98617.0625,98617.0625,98617.0625,98617.0625
2017-09-08T06:00:00Z,98608.796875,98608.796875,98608.796875,98608.796875,98608.796875,98608.796875
2017-09-08T07:00:00Z,98615.828125,98615.828125,98615.828125,98615.828125,98615.828125,98615.828125
2017-09-08T08:00:00Z,98622.84375,98622.84375,98622.84375,98622.84375,98622.84375,98622.84375
2017-09-08T09:00:00Z,98630.5,98630.5,98630.5,98630.5,98630.5,98630.5
2017-09-08T10:00:00Z,98615.296875,98615.296875,98615.296875,98615.296875,98615.296875,98615.296875
2017-09-08T11:00:00Z,98600.203125,98600.203125,98600.203125,98600.203125,98600.203125,98600.203125
2017-09-08T12:00:00Z,98585,98585,98585,98585,98585,98585
2017-09-08T13:00:00Z,98681.5234375,98681.5234375,98681.5234375,98681.5234375,98681.5234375,98681.5234375
2017-09-08T14:00:00Z,98777.296875,98777.296875,98777.296875,98777.296875,98777.296875,98777.296875
2017-09-08T15:00:00Z,98873.421875,98873.421875,98873.421875,98873.421875,98873.421875,98873.421875
2017-09-08T16:00:00Z,98971.859375,98971.859375,98971.859375,98971.859375,98971.859375,98971.859375
2017-09-08T17:00:00Z,99070.7421875,99070.7421875,99070.7421875,99070.7421875,99070.7421875,99070.7421875
2017-09-08T18:00:00Z,99169.6171875,99169.6171875,99169.6171875,99169.6171875,99169.6171875,99169.6171875
2017-09-08T19:00:00Z,99130.6015625,99130.6015625,99130.6015625,99130.6015625,99130.6015625,99130.6015625
2017-09-08T20:00:00Z,99091.0390625,99091.0390625,99091.0390625,99091.0390625,99091.0390625,99091.0390625
2017-09-08T21:00:00Z,99052.1171875,99052.1171875,99052.1171875,99052.1171875,99052.1171875,99052.1171875
2017-09-08T22:00:00Z,99085.9609375,99085.9609375,99085.9609375,99085.9609375,99085.9609375,99085.9609375
2017-09-08T23:00:00Z,99119.796875,99119.796875,99119.796875,99119.796875,99119.796875,99119.796875
2017-09-09T00:00:00Z,99153.109375,99153.109375,99153.109375,99153.109375,99153.109375,99153.109375
2017-09-09T01:00:00Z,99168.3828125,99168.3828125,99168.3828125,99168.3828125,99168.3828125,99168.3828125
2017-09-09T02:00:00Z,99182.828125,99182.828125,99182.828125,99182.828125,99182.828125,99182.828125
2017-09-09T03:00:00Z,99197.796875,99197.796875,99197.796875,99197.796875,99197.796875,99197.796875
2017-09-09T04:00:00Z,99246.140625,99246.140625,99246.140625,99246.140625,99246.140625,99246.140625
2017-09-09T05:00:00Z,99294.4921875,99294.4921875,99294.4921875,99294.4921875,99294.4921875,99294.4921875
2017-09-09T06:00:00Z,99342.8203125,99342.8203125,99342.8203125,99342.8203125,99342.8203125,99342.8203125
2017-09-09T07:00:00Z,99351.890625,99351.890625,99351.890625,99351.890625,99351.890625,99351.890625
2017-09-09T08:00:00Z,99360.84375,99360.84375,99360.84375,99360.84375,99360.84375,99360.84375
2017-09-09T09:00:00Z,99369.796875,99369.796875,99369.796875,99369.796875,99369.796875,99369.796875
2017-09-09T10:00:00Z,99452.65625,99452.65625,99452.65625,99452.65625,99452.65625,99452.65625
2017-09-09T11:00:00Z,99535.53125,99535.53125,99535.53125,99535.53125,99535.53125,99535.53125
2017-09-09T12:00:00Z,99618.28125,99618.28125,99618.28125,99618.28125,99618.28125,99618.28125
2017-09-09T13:00:00Z,99668.203125,99668.203125,99668.203125,99668.203125,99668.203125,99668.203125
2017-09-09T14:00:00Z,99717.9296875,99717.9296875,99717.9296875,99717.9296875,99717.9296875,99717.9296875
2017-09-09T15:00:00Z,99767.2421875,99767.2421875,99767.2421875,99767.2421875,99767.2421875,99767.2421875
2017-09-09T16:00:00Z,99714.859375,99714.859375,99714.859375,99714.859375,99714.859375,99714.859375
2017-09-09T17:00:00Z,99662.2890625,99662.2890625,99662.2890625,99662.2890625,99662.2890625,99662.2890625
2017-09-09T18:00:00Z,99610.34375,99610.34375,99610.34375,99610.34375,99610.34375,99610.34375
2017-09-09T19:00:00Z,99671.1171875,99671.1171875,99671.1171875,99671.1171875,99671.1171875,99671.1171875
2017-09-09T20:00:00Z,99731.8984375,99731.8984375,99731.8984375,99731.8984375,99731.8984375,99731.8984375
2017-09-09T21:00:00Z,99793.3203125,99793.3203125,99793.3203125,99793.3203125,99793.3203125,99793.3203125
2017-09-09T22:00:00Z,99686.921875,99686.921875,99686.921875,99686.921875,99686.921875,99686.921875
2017-09-09T23:00:00Z,99580.6171875,99580.6171875,99580.6171875,99580.6171875,99580.6171875,99580.6171875
2017-09-10T00:00:00Z,99474.21875,99474.21875,99474.21875,99474.21875,99474.21875,99474.21875
2017-09-10T01:00:00Z,99514.359375,99514.359375,99514.359375,99514.359375,99514.359375,99514.359375
2017-09-10T02:00:00Z,99554.9375,99554.9375,99554.9375,99554.9375,99554.9375,99554.9375
2017-09-10T03:00:00Z,99595.3203125,99595.3203125,99595.3203125,99595.3203125,99595.3203125,99595.3203125
2017-09-10T04:00:00Z,99541.7578125,99541.7578125,99541.7578125,99541.7578125,99541.7578125,99541.7578125
2017-09-10T05:00:00Z,99488.1015625,99488.1015625,99488.1015625,99488.1015625,99488.1015625,99488.1015625
2017-09-10T06:00:00Z,99434.5390625,99434.5390625,99434.5390625,99434.5390625,99434.5390625,99434.5390625
2017-09-10T07:00:00Z,99464.1015625,99464.1015625,99464.1015625,99464.1015625,99464.1015625,99464.1015625
2017-09-10T08:00:00Z,99493.7578125,99493.7578125,99493.7578125,99493.7578125,99493.7578125,99493.7578125
2017-09-10T09:00:00Z,99523.421875,99523.421875,99523.421875,99523.421875,99523.421875,99523.421875
2017-09-10T10:00:00Z,99611.9921875,99611.9921875,99611.9921875,99611.9921875,99611.9921875,99611.9921875
2017-09-10T11:00:00Z,99700.5390625,99700.5390625,99700.5390625,99700.5390625,99700.5390625,99700.5390625
2017-09-10T12:00:00Z,99789.1015625,99789.1015625,99789.1015625,99789.1015625,99789.1015625,99789.1015625
2017-09-10T13:00:00Z,99773.1015625,99773.1015625,99773.1015625,99773.1015625,99773.1015625,99773.1015625
2017-09-10T14:00:00Z,99756.90625,99756.90625,99756.90625,99756.90625,99756.90625,99756.90625
2017-09-10T15:00:00Z,99740.6015625,99740.6015625,99740.6015625,99740.6015625,99740.6015625,99740.6015625
2017-09-10T16:00:00Z,99673.5390625,99673.5390625,99673.5390625,99673.5390625,99673.5390625,99673.5390625
2017-09-10T17:00:00Z,99607.0234375,99607.0234375,99607.0234375,99607.0234375,99607.0234375,99607.0234375
2017-09-10T18:00:00Z,99540.3984375,99540.3984375,99540.3984375,99540.3984375,99540.3984375,99540.3984375
2017-09-10T19:00:00Z,99531.6015625,99531.6015625,99531.6015625,99531.6015625,99531.6015625,99531.6015625
2017-09-10T20:00:00Z,99523.34375,99523.34375,99523.34375,99523.34375,99523.34375,99523.34375
2017-09-10T21:00:00Z,99514.5390625,99514.5390625,99514.5390625,99514.5390625,99514.5390625,99514.5390625
2017-09-10T22:00:00Z,99422.640625,99422.640625,99422.640625,99422.640625,99422.640625,99422.640625
2017-09-10T23:00:00Z,99330.7421875,99330.7421875,99330.7421875,99330.7421875,99330.7421875,99330.7421875
2017-09-11T00:00:00Z,99239.4765625,99239.4765625,99239.4765625,99239.4765625,99239.4765625,99239.4765625
2017-09-11T01:00:00Z,99268.4375,99268.4375,99268.4375,99268.4375,99268.4375,99268.4375
2017-09-11T02:00:00Z,99297.8515625,99297.8515625,99297.8515625,99297.8515625,99297.8515625,99297.8515625
2017-09-11T03:00:00Z,99327.1484375,99327.1484375,99327.1484375,99327.1484375,99327.1484375,99327.1484375
2017-09-11T04:00:00Z,99294.1484375,99294.1484375,99294.1484375,99294.1484375,99294.1484375,99294.1484375
2017-09-11T05:00:00Z,99260.3984375,99260.3984375,99260.3984375,99260.3984375,99260.3984375,99260.3984375
2017-09-11T06:00:00Z,99227.296875,99227.296875,99227.296875,99227.296875,99227.296875,99227.296875
2017-09-11T07:00:00Z,99226.15625,99226.15625,99226.15625,99226.15625,99226.15625,99226.15625
2017-09-11T08:00:00Z,99224.28125,99224.28125,99224.28125,99224.28125,99224.28125,99224.28125
2017-09-11T09:00:00Z,99223.0390625,99223.0390625,99223.0390625,99223.0390625,99223.0390625,99223.0390625
2017-09-11T10:00:00Z,99218.3984375,99218.3984375,99218.3984375,99218.3984375,99218.3984375,99218.3984375
2017-09-11T11:00:00Z,99213.1171875,99213.1171875,99213.1171875,99213.1171875,99213.1171875,99213.1171875
2017-09-11T12:00:00Z,99207.7421875,99207.7421875,99207.7421875,99207.7421875,99207.7421875,99207.7421875
2017-09-11T13:00:00Z,99192.5234375,99192.5234375,99192.5234375,99192.5234375,99192.5234375,99192.5234375
2017-09-11T14:00:00Z,99177.640625,99177.640625,99177.640625,99177.640625,99177.640625,99177.640625
2017-09-11T15:00:00Z,99162.0234375,99162.0234375,99162.0234375,99162.0234375,99162.0234375,99162.0234375
2017-09-11T16:00:00Z,99076.171875,99076.171875,99076.171875,99076.171875,99076.171875,99076.171875
2017-09-11T17:00:00Z,98990.296875,98990.296875,98990.296875,98990.296875,98990.296875,98990.296875
2017-09-11T18:00:00Z,98904.4375,98904.4375,98904.4375,98904.4375,98904.4375,98904.4375
2017-09-11T19:00:00Z,98857.203125,98857.203125,98857.203125,98857.203125,98857.203125,98857.203125
2017-09-11T20:00:00Z,98810.6015625,98810.6015625,98810.6015625,98810.6015625,98810.6015625,98810.6015625
2017-09-11T21:00:00Z,98763.359375,98763.359375,98763.359375,98763.359375,98763.359375,98763.359375
2017-09-11T22:00:00Z,98728.453125,98728.453125,98728.453125,98728.453125,98728.453125,98728.453125
2017-09-11T23:00:00Z,98694.15625,98694.15625,98694.15625,98694.15625,98694.15625,98694.15625
2017-09-12T00:00:00Z,98659.34375,98659.34375,98659.34375,98659.34375,98659.34375,98659.34375
2017-09-12T01:00:00Z,98703.6171875,98703.6171875,98703.6171875,98703.6171875,98703.6171875,98703.6171875
2017-09-12T02:00:00Z,98747.8125,98747.8125,98747.8125,98747.8125,98747.8125,98747.8125
2017-09-12T03:00:00Z,98791.78125,98791.78125,98791.78125,98791.78125,98791.78125,98791.78125
2017-09-12T04:00:00Z,98704,98704,98704,98704,98704,98704
2017-09-12T05:00:00Z,98615.578125,98615.578125,98615.578125,98615.578125,98615.578125,98615.578125
2017-09-12T06:00:00Z,98527.796875,98527.796875,98527.796875,98527.796875,98527.796875,98527.796875
2017-09-12T07:00:00Z,98537.078125,98537.078125,98537.078125,98537.078125,98537.078125,98537.078125
2017-09-12T08:00:00Z,98546.46875,98546.46875,98546.46875,98546.46875,98546.46875,98546.46875
2017-09-12T09:00:00Z,98555.75,98555.75,98555.75,98555.75,98555.75,98555.75
2017-09-12T10:00:00Z,98509.890625,98509.890625,98509.890625,98509.890625,98509.890625,98509.890625
2017-09-12T11:00:00Z,98464.1171875,98464.1171875,98464.1171875,98464.1171875,98464.1171875,98464.1171875
2017-09-12T12:00:00Z,98418.8984375,98418.8984375,98418.8984375,98418.8984375,98418.8984375,98418.8984375
2017-09-12T13:00:00Z,98414.4609375,98414.4609375,98414.4609375,98414.4609375,98414.4609375,98414.4609375
2017-09-12T14:00:00Z,98411,98411,98411,98411,98411,98411
2017-09-12T15:00:00Z,98406.796875,98406.796875,98406.796875,98406.796875,98406.796875,98406.796875
2017-09-12T16:00:00Z,98335.453125,98335.453125,98335.453125,98335.453125,98335.453125,98335.453125
2017-09-12T17:00:00Z,98263.9921875,98263.9921875,98263.9921875,98263.9921875,98263.9921875,98263.9921875
2017-09-12T18:00:00Z,98192.421875,98192.421875,98192.421875,98192.421875,98192.421875,98192.421875
2017-09-12T19:00:00Z,98159.0625,98159.0625,98159.0625,98159.0625,98159.0625,98159.0625
2017-09-12T20:00:00Z,98124.9609375,98124.9609375,98124.9609375,98124.9609375,98124.9609375,98124.9609375
2017-09-12T21:00:00Z,98091.5,98091.5,98091.5,98091.5,98091.5,98091.5
2017-09-12T22:00:00Z,98032.6328125,98032.6328125,98032.6328125,98032.6328125,98032.6328125,98032.6328125
2017-09-12T23:00:00Z,97974.28125,97974.28125,97974.28125,97974.28125,97974.28125,97974.28125
2017-09-13T00:00:00Z,97916.0390625,97916.0390625,97916.0390625,97916.0390625,97916.0390625,97916.0390625
2017-09-13T01:00:00Z,97924.1875,97924.1875,97924.1875,97924.1875,97924.1875,97924.1875
2017-09-13T02:00:00Z,97932.1328125,97932.1328125,97932.1328125,97932.1328125,97932.1328125,97932.1328125
2017-09-13T03:00:00Z,97940.0703125,97940.0703125,97940.0703125,97940.0703125,97940.0703125,97940.0703125
2017-09-13T04:00:00Z,97876.578125,97876.578125,97876.578125,97876.578125,97876.578125,97876.578125
2017-09-13T05:00:00Z,97812.3671875,97812.3671875,97812.3671875,97812.3671875,97812.3671875,97812.3671875
2017-09-13T06:00:00Z,97748.8828125,97748.8828125,97748.8828125,97748.8828125,97748.8828125,97748.8828125
2017-09-13T07:00:00Z,97777.1015625,97777.1015625,97777.1015625,97777.1015625,97777.1015625,97777.1015625
2017-09-13T08:00:00Z,97804.6875,97804.6875,97804.6875,97804.6875,97804.6875,97804.6875
2017-09-13T09:00:00Z,97832.8125,97832.8125,97832.8125,97832.8125,97832.8125,97832.8125
2017-09-13T10:00:00Z,97802.28125,97802.28125,97802.28125,97802.28125,97802.28125,97802.28125
2017-09-13T11:00:00Z,97772.3125,97772.3125,97772.3125,97772.3125,97772.3125,97772.3125
2017-09-13T12:00:00Z,97742.421875,97742.421875,97742.421875,97742.421875,97742.421875,97742.421875
2017-09-13T13:00:00Z,97716.3671875,97716.3671875,97716.3671875,97716.3671875,97716.3671875,97716.3671875
2017-09-13T14:00:00Z,97690.84375,97690.84375,97690.84375,97690.84375,97690.84375,97690.84375
2017-09-13T15:00:00Z,97664.4765625,97664.4765625,97664.4765625,97664.4765625,97664.4765625,97664.4765625
2017-09-13T16:00:00Z,97539.21875,97539.21875,97539.21875,97539.21875,97539.21875,97539.21875
2017-09-13T17:00:00Z,97413.9609375,97413.9609375,97413.9609375,97413.9609375,97413.9609375,97413.9609375
2017-09-13T18:00:00Z,97288.703125,97288.703125,97288.703125,97288.703125,97288.703125,97288.703125
2017-09-13T19:00:00Z,97305.203125,97305.203125,97305.203125,97305.203125,97305.203125,97305.203125
2017-09-13T20:00:00Z,97321.0625,97321.0625,97321.0625,97321.0625,97321.0625,97321.0625
2017-09-13T21:00:00Z,97337.5625,97337.5625,97337.5625,97337.5625,97337.5625,97337.5625
2017-09-13T22:00:00Z,97351.703125,97351.703125,97351.703125,97351.703125,97351.703125,97351.703125
2017-09-13T23:00:00Z,97365.84375,97365.84375,97365.84375,97365.84375,97365.84375,97365.84375
2017-09-14T00:00:00Z,97379.9765625,97379.9765625,97379.9765625,97379.9765625,97379.9765625,97379.9765625
2017-09-14T01:00:00Z,97441.421875,97441.421875,97441.421875,97441.421875,97441.421875,97441.421875
2017-09-14T02:00:00Z,97503.296875,97503.296875,97503.296875,97503.296875,97503.296875,97503.296875
2017-09-14T03:00:00Z,97564.4375,97564.4375,97564.4375,97564.4375,97564.4375,97564.4375
2017-09-14T04:00:00Z,97552.3203125,97552.3203125,97552.3203125,97552.3203125,97552.3203125,97552.3203125
2017-09-14T05:00:00Z,97539.5625,97539.5625,97539.5625,97539.5625,97539.5625,97539.5625
2017-09-14T06:00:00Z,97526.796875,97526.796875,97526.796875,97526.796875,97526.796875,97526.796875
2017-09-14T07:00:00Z,97561.578125,97561.578125,97561.578125,97561.578125,97561.578125,97561.578125
2017-09-14T08:00:00Z,97597,97597,97597,97597,97597,97597
2017-09-14T09:00:00Z,97631.8828125,97631.8828125,97631.8828125,97631.8828125,97631.8828125,97631.8828125
2017-09-14T10:00:00Z,97660.203125,97660.203125,97660.203125,97660.203125,97660.203125,97660.203125
2017-09-14T11:00:00Z,97688.5234375,97688.5234375,97688.5234375,97688.5234375,97688.5234375,97688.5234375
2017-09-14T12:00:00Z,97716.296875,97716.296875,97716.296875,97716.296875,97716.296875,97716.296875
2017-09-14T13:00:00Z,97831.34375,97831.34375,97831.34375,97831.34375,97831.34375,97831.34375
2017-09-14T14:00:00Z,97946.28125,97946.28125,97946.28125,97946.28125,97946.28125,97946.28125
2017-09-14T15:00:00Z,98061.1171875,98061.1171875,98061.1171875,98061.1171875,98061.1171875,98061.1171875
2017-09-14T16:00:00Z,97982.421875,97982.421875,97982.421875,97982.421875,97982.421875,97982.421875
2017-09-14T17:00:00Z,97903.1796875,97903.1796875,97903.1796875,97903.1796875,97903.1796875,97903.1796875
2017-09-14T18:00:00Z,97824.4765625,97824.4765625,97824.4765625,97824.4765625,97824.4765625,97824.4765625
2017-09-14T19:00:00Z,97789.8984375,97789.8984375,97789.8984375,97789.8984375,97789.8984375,97789.8984375
2017-09-14T20:00:00Z,97755.3203125,97755.3203125,97755.3203125,97755.3203125,97755.3203125,97755.3203125
2017-09-14T21:00:00Z,97720,97720,97720,97720,97720,97720
2017-09-14T22:00:00Z,97769.21875,97769.21875,97769.21875,97769.21875,97769.21875,97769.21875
2017-09-14T23:00:00Z,97817.703125,97817.703125,97817.703125,97817.703125,97817.703125,97817.703125
2017-09-15T00:00:00Z,97866.8203125,97866.8203125,97866.8203125,97866.8203125,97866.8203125,97866.8203125
2017-09-15T01:00:00Z,97880.0390625,97880.0390625,97880.0390625,97880.0390625,97880.0390625,97880.0390625
2017-09-15T02:00:00Z,97893.8984375,97893.8984375,97893.8984375,97893.8984375,97893.8984375,97893.8984375
