"","date","phylum","abund","sampledate","day","month","year","doy"
"18053","20Oct2017","Proteobacteria",22.6547534123394,2017-10-20,20,10,"2017",293
"18054","20Oct2017","Rotifera",0,2017-10-20,20,10,"2017",293
"18055","20Oct2017","SAR324_clade",0.163065258549916,2017-10-20,20,10,"2017",293
"18056","20Oct2017","Spirochaetota",0.0120375106510881,2017-10-20,20,10,"2017",293
"18057","20Oct2017","Sumerlaeota",0,2017-10-20,20,10,"2017",293
"18058","20Oct2017","Sva0485",0.00219067398457634,2017-10-20,20,10,"2017",293
"18059","20Oct2017","Synergistota",0,2017-10-20,20,10,"2017",293
"18060","20Oct2017","TA06",0,2017-10-20,20,10,"2017",293
"18061","20Oct2017","Thermoplasmatota",0.00219067398457633,2017-10-20,20,10,"2017",293
"18062","20Oct2017","Thermotogota",0,2017-10-20,20,10,"2017",293
"18063","20Oct2017","unclassified.",0.560196745527048,2017-10-20,20,10,"2017",293
"18064","20Oct2017","unclassified.Archaea",0.00219067398457633,2017-10-20,20,10,"2017",293
"18065","20Oct2017","unclassified.Bacteria",1.0175269820237,2017-10-20,20,10,"2017",293
"18066","20Oct2017","unclassified.Eukaryota",0.00766735894601715,2017-10-20,20,10,"2017",293
"18067","20Oct2017","Verrucomicrobiota",1.82169277396489,2017-10-20,20,10,"2017",293
"18068","20Oct2017","WOR-1",0,2017-10-20,20,10,"2017",293
"18069","20Oct2017","WPS-2",0,2017-10-20,20,10,"2017",293
"18070","20Oct2017","WS1",0,2017-10-20,20,10,"2017",293
"18071","20Oct2017","WS4",0.00109533699228817,2017-10-20,20,10,"2017",293
"18072","20Oct2017","Zixibacteria",0,2017-10-20,20,10,"2017",293
"18073","21Apr2017","Abditibacteriota",0,2017-04-21,21,4,"2017",111
"18074","21Apr2017","Acidobacteriota",0.00487855562349589,2017-04-21,21,4,"2017",111
"18075","21Apr2017","Actinobacteriota",17.4865319487779,2017-04-21,21,4,"2017",111
"18076","21Apr2017","Aenigmarchaeota",0,2017-04-21,21,4,"2017",111
"18077","21Apr2017","Armatimonadota",0.725132808842501,2017-04-21,21,4,"2017",111
"18078","21Apr2017","Arthropoda",0,2017-04-21,21,4,"2017",111
"18079","21Apr2017","Bacteroidota",41.9918693553699,2017-04-21,21,4,"2017",111
"18080","21Apr2017","Bdellovibrionota",0.245784632012714,2017-04-21,21,4,"2017",111
"18081","21Apr2017","Caldisericota",0,2017-04-21,21,4,"2017",111
"18082","21Apr2017","Calditrichota",0,2017-04-21,21,4,"2017",111
"18083","21Apr2017","Campilobacterota",0.00256636095252936,2017-04-21,21,4,"2017",111
"18084","21Apr2017","Cercozoa",0,2017-04-21,21,4,"2017",111
"18085","21Apr2017","Chloroflexi",1.08653076685982,2017-04-21,21,4,"2017",111
"18086","21Apr2017","Ciliophora",0,2017-04-21,21,4,"2017",111
"18087","21Apr2017","Cloacimonadota",0,2017-04-21,21,4,"2017",111
"18088","21Apr2017","Crenarchaeota",0,2017-04-21,21,4,"2017",111
"18089","21Apr2017","Cyanobacteria",4.98474414045908,2017-04-21,21,4,"2017",111
"18090","21Apr2017","Dadabacteria",0,2017-04-21,21,4,"2017",111
"18091","21Apr2017","Deferrisomatota",0,2017-04-21,21,4,"2017",111
"18092","21Apr2017","Deinococcota",0,2017-04-21,21,4,"2017",111
"18093","21Apr2017","Dependentiae",0.00243927781174794,2017-04-21,21,4,"2017",111
"18094","21Apr2017","Desulfobacterota",0.0400451101142185,2017-04-21,21,4,"2017",111
"18095","21Apr2017","Dinoflagellata",0,2017-04-21,21,4,"2017",111
"18096","21Apr2017","Edwardsbacteria",0,2017-04-21,21,4,"2017",111
"18097","21Apr2017","Elusimicrobiota",0,2017-04-21,21,4,"2017",111
"18098","21Apr2017","Euglenozoa",0,2017-04-21,21,4,"2017",111
"18099","21Apr2017","Euryarchaeota",0,2017-04-21,21,4,"2017",111
"18100","21Apr2017","FCPU426",0,2017-04-21,21,4,"2017",111
"18101","21Apr2017","Fermentibacterota",0,2017-04-21,21,4,"2017",111
"18102","21Apr2017","Fibrobacterota",0,2017-04-21,21,4,"2017",111
"18103","21Apr2017","Firestonebacteria",0,2017-04-21,21,4,"2017",111
"18104","21Apr2017","Firmicutes",0.0148898331520505,2017-04-21,21,4,"2017",111
"18105","21Apr2017","Fusobacteriota",0.00500563876427731,2017-04-21,21,4,"2017",111
"18106","21Apr2017","Gemmatimonadota",0.0722640542300674,2017-04-21,21,4,"2017",111
"18107","21Apr2017","Halobacterota",0.00243927781174794,2017-04-21,21,4,"2017",111
"18108","21Apr2017","Hydrogenedentes",0,2017-04-21,21,4,"2017",111
"18109","21Apr2017","Iainarchaeota",0,2017-04-21,21,4,"2017",111
"18110","21Apr2017","Latescibacterota",0,2017-04-21,21,4,"2017",111
"18111","21Apr2017","LCP-89",0,2017-04-21,21,4,"2017",111
"18112","21Apr2017","Margulisbacteria",0,2017-04-21,21,4,"2017",111
"18113","21Apr2017","Marinimicrobia_",0,2017-04-21,21,4,"2017",111
"18114","21Apr2017","Methylomirabilota",0,2017-04-21,21,4,"2017",111
"18115","21Apr2017","Micrarchaeota",0,2017-04-21,21,4,"2017",111
"18116","21Apr2017","Myxococcota",0.029779666304101,2017-04-21,21,4,"2017",111
"18117","21Apr2017","Nanoarchaeota",0,2017-04-21,21,4,"2017",111
"18118","21Apr2017","NB1-j",0,2017-04-21,21,4,"2017",111
"18119","21Apr2017","Nitrospinota",0,2017-04-21,21,4,"2017",111
"18120","21Apr2017","Nitrospirota",0.0153981657151762,2017-04-21,21,4,"2017",111
"18121","21Apr2017","NKB15",0,2017-04-21,21,4,"2017",111
"18122","21Apr2017","Patescibacteria",0.0495480550796474,2017-04-21,21,4,"2017",111
"18123","21Apr2017","PAUC34f",0,2017-04-21,21,4,"2017",111
"18124","21Apr2017","Planctomycetota",2.68670419627902,2017-04-21,21,4,"2017",111
"18125","21Apr2017","Proteobacteria",19.9825418300445,2017-04-21,21,4,"2017",111
"18126","21Apr2017","Rotifera",0,2017-04-21,21,4,"2017",111
"18127","21Apr2017","SAR324_clade",0.00487855562349589,2017-04-21,21,4,"2017",111
"18128","21Apr2017","Spirochaetota",0.010138360669336,2017-04-21,21,4,"2017",111
"18129","21Apr2017","Sumerlaeota",0,2017-04-21,21,4,"2017",111
"18130","21Apr2017","Sva0485",0.00731783343524384,2017-04-21,21,4,"2017",111
"18131","21Apr2017","Synergistota",0,2017-04-21,21,4,"2017",111
"18132","21Apr2017","TA06",0,2017-04-21,21,4,"2017",111
"18133","21Apr2017","Thermoplasmatota",0,2017-04-21,21,4,"2017",111
"18134","21Apr2017","Thermotogota",0,2017-04-21,21,4,"2017",111
"18135","21Apr2017","unclassified.",2.03797978903857,2017-04-21,21,4,"2017",111
"18136","21Apr2017","unclassified.Archaea",0,2017-04-21,21,4,"2017",111
"18137","21Apr2017","unclassified.Bacteria",0.384011572163857,2017-04-21,21,4,"2017",111
"18138","21Apr2017","unclassified.Eukaryota",0.00731783343524384,2017-04-21,21,4,"2017",111
"18139","21Apr2017","Verrucomicrobiota",8.11926238142975,2017-04-21,21,4,"2017",111
"18140","21Apr2017","WOR-1",0,2017-04-21,21,4,"2017",111
"18141","21Apr2017","WPS-2",0,2017-04-21,21,4,"2017",111
"18142","21Apr2017","WS1",0,2017-04-21,21,4,"2017",111
"18143","21Apr2017","WS4",0,2017-04-21,21,4,"2017",111
"18144","21Apr2017","Zixibacteria",0,2017-04-21,21,4,"2017",111
"18145","21Aug2014","Abditibacteriota",0,2014-08-21,21,8,"2014",233
"18146","21Aug2014","Acidobacteriota",0.288885875870181,2014-08-21,21,8,"2014",233
"18147","21Aug2014","Actinobacteriota",18.1584017890799,2014-08-21,21,8,"2014",233
"18148","21Aug2014","Aenigmarchaeota",0,2014-08-21,21,8,"2014",233
"18149","21Aug2014","Armatimonadota",1.40176242821854,2014-08-21,21,8,"2014",233
"18150","21Aug2014","Arthropoda",0,2014-08-21,21,8,"2014",233
"18151","21Aug2014","Bacteroidota",25.6432002604433,2014-08-21,21,8,"2014",233
"18152","21Aug2014","Bdellovibrionota",1.06117227881263,2014-08-21,21,8,"2014",233
"18153","21Aug2014","Caldisericota",0,2014-08-21,21,8,"2014",233
"18154","21Aug2014","Calditrichota",0,2014-08-21,21,8,"2014",233
"18155","21Aug2014","Campilobacterota",0.0206276898976578,2014-08-21,21,8,"2014",233
"18156","21Aug2014","Cercozoa",0,2014-08-21,21,8,"2014",233
"18157","21Aug2014","Chloroflexi",0.817632315683456,2014-08-21,21,8,"2014",233
"18158","21Aug2014","Ciliophora",0,2014-08-21,21,8,"2014",233
"18159","21Aug2014","Cloacimonadota",0,2014-08-21,21,8,"2014",233
"18160","21Aug2014","Crenarchaeota",0,2014-08-21,21,8,"2014",233
"18161","21Aug2014","Cyanobacteria",14.8170982506315,2014-08-21,21,8,"2014",233
"18162","21Aug2014","Dadabacteria",0,2014-08-21,21,8,"2014",233
"18163","21Aug2014","Deferrisomatota",0,2014-08-21,21,8,"2014",233
"18164","21Aug2014","Deinococcota",0,2014-08-21,21,8,"2014",233
"18165","21Aug2014","Dependentiae",0.0809764166248713,2014-08-21,21,8,"2014",233
"18166","21Aug2014","Desulfobacterota",0.111199888639964,2014-08-21,21,8,"2014",233
"18167","21Aug2014","Dinoflagellata",0,2014-08-21,21,8,"2014",233
"18168","21Aug2014","Edwardsbacteria",0,2014-08-21,21,8,"2014",233
"18169","21Aug2014","Elusimicrobiota",0,2014-08-21,21,8,"2014",233
"18170","21Aug2014","Euglenozoa",0,2014-08-21,21,8,"2014",233
"18171","21Aug2014","Euryarchaeota",0,2014-08-21,21,8,"2014",233
"18172","21Aug2014","FCPU426",0,2014-08-21,21,8,"2014",233
"18173","21Aug2014","Fermentibacterota",0,2014-08-21,21,8,"2014",233
"18174","21Aug2014","Fibrobacterota",0.00267896160864402,2014-08-21,21,8,"2014",233
"18175","21Aug2014","Firestonebacteria",0,2014-08-21,21,8,"2014",233
"18176","21Aug2014","Firmicutes",0.297386147996217,2014-08-21,21,8,"2014",233
"18177","21Aug2014","Fusobacteriota",0,2014-08-21,21,8,"2014",233
"18178","21Aug2014","Gemmatimonadota",0.106256244071295,2014-08-21,21,8,"2014",233
"18179","21Aug2014","Halobacterota",0.00267896160864402,2014-08-21,21,8,"2014",233
"18180","21Aug2014","Hydrogenedentes",0.0458338543668522,2014-08-21,21,8,"2014",233
"18181","21Aug2014","Iainarchaeota",0,2014-08-21,21,8,"2014",233
"18182","21Aug2014","Latescibacterota",0.00267896160864402,2014-08-21,21,8,"2014",233
"18183","21Aug2014","LCP-89",0,2014-08-21,21,8,"2014",233
"18184","21Aug2014","Margulisbacteria",0,2014-08-21,21,8,"2014",233
"18185","21Aug2014","Marinimicrobia_",0,2014-08-21,21,8,"2014",233
"18186","21Aug2014","Methylomirabilota",0,2014-08-21,21,8,"2014",233
"18187","21Aug2014","Micrarchaeota",0,2014-08-21,21,8,"2014",233
"18188","21Aug2014","Myxococcota",0.138330120397794,2014-08-21,21,8,"2014",233
"18189","21Aug2014","Nanoarchaeota",0,2014-08-21,21,8,"2014",233
"18190","21Aug2014","NB1-j",0.0442995114010923,2014-08-21,21,8,"2014",233
"18191","21Aug2014","Nitrospinota",0,2014-08-21,21,8,"2014",233
"18192","21Aug2014","Nitrospirota",0.00572309321442079,2014-08-21,21,8,"2014",233
"18193","21Aug2014","NKB15",0,2014-08-21,21,8,"2014",233
"18194","21Aug2014","Patescibacteria",0.0489025402983719,2014-08-21,21,8,"2014",233
"18195","21Aug2014","PAUC34f",0,2014-08-21,21,8,"2014",233
"18196","21Aug2014","Planctomycetota",9.35596788012605,2014-08-21,21,8,"2014",233
"18197","21Aug2014","Proteobacteria",19.2523442952206,2014-08-21,21,8,"2014",233
"18198","21Aug2014","Rotifera",0,2014-08-21,21,8,"2014",233
"18199","21Aug2014","SAR324_clade",0.363577594677555,2014-08-21,21,8,"2014",233
"18200","21Aug2014","Spirochaetota",0.0171938339690053,2014-08-21,21,8,"2014",233
"18201","21Aug2014","Sumerlaeota",0.00267896160864402,2014-08-21,21,8,"2014",233
"18202","21Aug2014","Sva0485",0.00267896160864402,2014-08-21,21,8,"2014",233
"18203","21Aug2014","Synergistota",0,2014-08-21,21,8,"2014",233
"18204","21Aug2014","TA06",0,2014-08-21,21,8,"2014",233
"18205","21Aug2014","Thermoplasmatota",0,2014-08-21,21,8,"2014",233
"18206","21Aug2014","Thermotogota",0,2014-08-21,21,8,"2014",233
"18207","21Aug2014","unclassified.",1.92902992349557,2014-08-21,21,8,"2014",233
"18208","21Aug2014","unclassified.Archaea",0,2014-08-21,21,8,"2014",233
"18209","21Aug2014","unclassified.Bacteria",1.69834457324327,2014-08-21,21,8,"2014",233
"18210","21Aug2014","unclassified.Eukaryota",0.0260101674406888,2014-08-21,21,8,"2014",233
"18211","21Aug2014","Verrucomicrobiota",4.23733031687837,2014-08-21,21,8,"2014",233
"18212","21Aug2014","WOR-1",0,2014-08-21,21,8,"2014",233
"18213","21Aug2014","WPS-2",0.00496819889441234,2014-08-21,21,8,"2014",233
"18214","21Aug2014","WS1",0,2014-08-21,21,8,"2014",233
"18215","21Aug2014","WS4",0.0141497023632285,2014-08-21,21,8,"2014",233
"18216","21Aug2014","Zixibacteria",0,2014-08-21,21,8,"2014",233
"18217","21Jul2015","Abditibacteriota",0,2015-07-21,21,7,"2015",202
"18218","21Jul2015","Acidobacteriota",0.407470315598358,2015-07-21,21,7,"2015",202
"18219","21Jul2015","Actinobacteriota",27.7369635733884,2015-07-21,21,7,"2015",202
"18220","21Jul2015","Aenigmarchaeota",0,2015-07-21,21,7,"2015",202
"18221","21Jul2015","Armatimonadota",0.174727668145569,2015-07-21,21,7,"2015",202
"18222","21Jul2015","Arthropoda",0,2015-07-21,21,7,"2015",202
"18223","21Jul2015","Bacteroidota",23.3701277977372,2015-07-21,21,7,"2015",202
"18224","21Jul2015","Bdellovibrionota",0.645456760560851,2015-07-21,21,7,"2015",202
"18225","21Jul2015","Caldisericota",0,2015-07-21,21,7,"2015",202
"18226","21Jul2015","Calditrichota",0,2015-07-21,21,7,"2015",202
"18227","21Jul2015","Campilobacterota",0.127219778167295,2015-07-21,21,7,"2015",202
"18228","21Jul2015","Cercozoa",0,2015-07-21,21,7,"2015",202
"18229","21Jul2015","Chloroflexi",0.8262832277393,2015-07-21,21,7,"2015",202
"18230","21Jul2015","Ciliophora",0,2015-07-21,21,7,"2015",202
"18231","21Jul2015","Cloacimonadota",0,2015-07-21,21,7,"2015",202
"18232","21Jul2015","Crenarchaeota",0,2015-07-21,21,7,"2015",202
"18233","21Jul2015","Cyanobacteria",14.7621346859785,2015-07-21,21,7,"2015",202
"18234","21Jul2015","Dadabacteria",0,2015-07-21,21,7,"2015",202
"18235","21Jul2015","Deferrisomatota",0,2015-07-21,21,7,"2015",202
"18236","21Jul2015","Deinococcota",0,2015-07-21,21,7,"2015",202
"18237","21Jul2015","Dependentiae",0.0172609658647169,2015-07-21,21,7,"2015",202
"18238","21Jul2015","Desulfobacterota",0.409360748355455,2015-07-21,21,7,"2015",202
"18239","21Jul2015","Dinoflagellata",0,2015-07-21,21,7,"2015",202
"18240","21Jul2015","Edwardsbacteria",0,2015-07-21,21,7,"2015",202
"18241","21Jul2015","Elusimicrobiota",0,2015-07-21,21,7,"2015",202
"18242","21Jul2015","Euglenozoa",0,2015-07-21,21,7,"2015",202
"18243","21Jul2015","Euryarchaeota",0,2015-07-21,21,7,"2015",202
"18244","21Jul2015","FCPU426",0,2015-07-21,21,7,"2015",202
"18245","21Jul2015","Fermentibacterota",0,2015-07-21,21,7,"2015",202
"18246","21Jul2015","Fibrobacterota",0,2015-07-21,21,7,"2015",202
"18247","21Jul2015","Firestonebacteria",0,2015-07-21,21,7,"2015",202
"18248","21Jul2015","Firmicutes",0.133024359118777,2015-07-21,21,7,"2015",202
"18249","21Jul2015","Fusobacteriota",0,2015-07-21,21,7,"2015",202
"18250","21Jul2015","Gemmatimonadota",0.0557441928190916,2015-07-21,21,7,"2015",202
"18251","21Jul2015","Halobacterota",0,2015-07-21,21,7,"2015",202
"18252","21Jul2015","Hydrogenedentes",0.0121975980657591,2015-07-21,21,7,"2015",202
"18253","21Jul2015","Iainarchaeota",0,2015-07-21,21,7,"2015",202
"18254","21Jul2015","Latescibacterota",0,2015-07-21,21,7,"2015",202
"18255","21Jul2015","LCP-89",0,2015-07-21,21,7,"2015",202
"18256","21Jul2015","Margulisbacteria",0,2015-07-21,21,7,"2015",202
"18257","21Jul2015","Marinimicrobia_",0,2015-07-21,21,7,"2015",202
"18258","21Jul2015","Methylomirabilota",0,2015-07-21,21,7,"2015",202
"18259","21Jul2015","Micrarchaeota",0,2015-07-21,21,7,"2015",202
"18260","21Jul2015","Myxococcota",0.38532641164543,2015-07-21,21,7,"2015",202
"18261","21Jul2015","Nanoarchaeota",0.00420836627578229,2015-07-21,21,7,"2015",202
"18262","21Jul2015","NB1-j",0,2015-07-21,21,7,"2015",202
"18263","21Jul2015","Nitrospinota",0,2015-07-21,21,7,"2015",202
"18264","21Jul2015","Nitrospirota",0.002317933518685,2015-07-21,21,7,"2015",202
"18265","21Jul2015","NKB15",0,2015-07-21,21,7,"2015",202
"18266","21Jul2015","Patescibacteria",0.0174413955754633,2015-07-21,21,7,"2015",202
"18267","21Jul2015","PAUC34f",0,2015-07-21,21,7,"2015",202
"18268","21Jul2015","Planctomycetota",8.35364286856034,2015-07-21,21,7,"2015",202
"18269","21Jul2015","Proteobacteria",14.9327269841615,2015-07-21,21,7,"2015",202
"18270","21Jul2015","Rotifera",0,2015-07-21,21,7,"2015",202
"18271","21Jul2015","SAR324_clade",0.138381944999133,2015-07-21,21,7,"2015",202
"18272","21Jul2015","Spirochaetota",0.0401932300007256,2015-07-21,21,7,"2015",202
"18273","21Jul2015","Sumerlaeota",0,2015-07-21,21,7,"2015",202
"18274","21Jul2015","Sva0485",0.00189043275709729,2015-07-21,21,7,"2015",202
"18275","21Jul2015","Synergistota",0,2015-07-21,21,7,"2015",202
"18276","21Jul2015","TA06",0,2015-07-21,21,7,"2015",202
"18277","21Jul2015","Thermoplasmatota",0,2015-07-21,21,7,"2015",202
"18278","21Jul2015","Thermotogota",0,2015-07-21,21,7,"2015",202
"18279","21Jul2015","unclassified.",0.705903461757408,2015-07-21,21,7,"2015",202
"18280","21Jul2015","unclassified.Archaea",0,2015-07-21,21,7,"2015",202
"18281","21Jul2015","unclassified.Bacteria",0.75077970582606,2015-07-21,21,7,"2015",202
"18282","21Jul2015","unclassified.Eukaryota",0.00652629979446729,2015-07-21,21,7,"2015",202
"18283","21Jul2015","Verrucomicrobiota",5.98037136006997,2015-07-21,21,7,"2015",202
"18284","21Jul2015","WOR-1",0,2015-07-21,21,7,"2015",202
"18285","21Jul2015","WPS-2",0.002317933518685,2015-07-21,21,7,"2015",202
"18286","21Jul2015","WS1",0,2015-07-21,21,7,"2015",202
"18287","21Jul2015","WS4",0,2015-07-21,21,7,"2015",202
"18288","21Jul2015","Zixibacteria",0,2015-07-21,21,7,"2015",202
"18289","21Jun2010","Abditibacteriota",0,2010-06-21,21,6,"2010",172
"18290","21Jun2010","Acidobacteriota",0.0134506796450237,2010-06-21,21,6,"2010",172
"18291","21Jun2010","Actinobacteriota",17.0011691199377,2010-06-21,21,6,"2010",172
"18292","21Jun2010","Aenigmarchaeota",0,2010-06-21,21,6,"2010",172
"18293","21Jun2010","Armatimonadota",0.0167435044715019,2010-06-21,21,6,"2010",172
"18294","21Jun2010","Arthropoda",0,2010-06-21,21,6,"2010",172
"18295","21Jun2010","Bacteroidota",20.962632504524,2010-06-21,21,6,"2010",172
"18296","21Jun2010","Bdellovibrionota",0.0470215026897608,2010-06-21,21,6,"2010",172
"18297","21Jun2010","Caldisericota",0,2010-06-21,21,6,"2010",172
"18298","21Jun2010","Calditrichota",0,2010-06-21,21,6,"2010",172
"18299","21Jun2010","Campilobacterota",0,2010-06-21,21,6,"2010",172
"18300","21Jun2010","Cercozoa",0,2010-06-21,21,6,"2010",172
"18301","21Jun2010","Chloroflexi",2.46527053238057,2010-06-21,21,6,"2010",172
"18302","21Jun2010","Ciliophora",0,2010-06-21,21,6,"2010",172
"18303","21Jun2010","Cloacimonadota",0,2010-06-21,21,6,"2010",172
"18304","21Jun2010","Crenarchaeota",0,2010-06-21,21,6,"2010",172
"18305","21Jun2010","Cyanobacteria",13.111797340391,2010-06-21,21,6,"2010",172
"18306","21Jun2010","Dadabacteria",0,2010-06-21,21,6,"2010",172
"18307","21Jun2010","Deferrisomatota",0,2010-06-21,21,6,"2010",172
"18308","21Jun2010","Deinococcota",0,2010-06-21,21,6,"2010",172
"18309","21Jun2010","Dependentiae",0.0369754000068597,2010-06-21,21,6,"2010",172
"18310","21Jun2010","Desulfobacterota",0.00669740178860077,2010-06-21,21,6,"2010",172
"18311","21Jun2010","Dinoflagellata",0,2010-06-21,21,6,"2010",172
"18312","21Jun2010","Edwardsbacteria",0,2010-06-21,21,6,"2010",172
"18313","21Jun2010","Elusimicrobiota",0,2010-06-21,21,6,"2010",172
"18314","21Jun2010","Euglenozoa",0,2010-06-21,21,6,"2010",172
"18315","21Jun2010","Euryarchaeota",0,2010-06-21,21,6,"2010",172
"18316","21Jun2010","FCPU426",0,2010-06-21,21,6,"2010",172
"18317","21Jun2010","Fermentibacterota",0,2010-06-21,21,6,"2010",172
"18318","21Jun2010","Fibrobacterota",0,2010-06-21,21,6,"2010",172
"18319","21Jun2010","Firestonebacteria",0,2010-06-21,21,6,"2010",172
"18320","21Jun2010","Firmicutes",0.369626347328482,2010-06-21,21,6,"2010",172
"18321","21Jun2010","Fusobacteriota",0,2010-06-21,21,6,"2010",172
"18322","21Jun2010","Gemmatimonadota",0.00666946375468969,2010-06-21,21,6,"2010",172
"18323","21Jun2010","Halobacterota",0,2010-06-21,21,6,"2010",172
"18324","21Jun2010","Hydrogenedentes",0,2010-06-21,21,6,"2010",172
"18325","21Jun2010","Iainarchaeota",0,2010-06-21,21,6,"2010",172
"18326","21Jun2010","Latescibacterota",0,2010-06-21,21,6,"2010",172
"18327","21Jun2010","LCP-89",0,2010-06-21,21,6,"2010",172
"18328","21Jun2010","Margulisbacteria",0,2010-06-21,21,6,"2010",172
"18329","21Jun2010","Marinimicrobia_",0,2010-06-21,21,6,"2010",172
"18330","21Jun2010","Methylomirabilota",0,2010-06-21,21,6,"2010",172
"18331","21Jun2010","Micrarchaeota",0,2010-06-21,21,6,"2010",172
"18332","21Jun2010","Myxococcota",0.0218922769655524,2010-06-21,21,6,"2010",172
"18333","21Jun2010","Nanoarchaeota",0,2010-06-21,21,6,"2010",172
"18334","21Jun2010","NB1-j",0,2010-06-21,21,6,"2010",172
"18335","21Jun2010","Nitrospinota",0,2010-06-21,21,6,"2010",172
"18336","21Jun2010","Nitrospirota",0,2010-06-21,21,6,"2010",172
"18337","21Jun2010","NKB15",0,2010-06-21,21,6,"2010",172
"18338","21Jun2010","Patescibacteria",0.0753038630708921,2010-06-21,21,6,"2010",172
"18339","21Jun2010","PAUC34f",0,2010-06-21,21,6,"2010",172
"18340","21Jun2010","Planctomycetota",21.2569025279845,2010-06-21,21,6,"2010",172
"18341","21Jun2010","Proteobacteria",17.7758069861904,2010-06-21,21,6,"2010",172
"18342","21Jun2010","Rotifera",0,2010-06-21,21,6,"2010",172
"18343","21Jun2010","SAR324_clade",0.180857786326132,2010-06-21,21,6,"2010",172
"18344","21Jun2010","Spirochaetota",0.0116785460791848,2010-06-21,21,6,"2010",172
"18345","21Jun2010","Sumerlaeota",0,2010-06-21,21,6,"2010",172
"18346","21Jun2010","Sva0485",0,2010-06-21,21,6,"2010",172
"18347","21Jun2010","Synergistota",0,2010-06-21,21,6,"2010",172
"18348","21Jun2010","TA06",0,2010-06-21,21,6,"2010",172
"18349","21Jun2010","Thermoplasmatota",0,2010-06-21,21,6,"2010",172
"18350","21Jun2010","Thermotogota",0,2010-06-21,21,6,"2010",172
"18351","21Jun2010","unclassified.",0.112167510942108,2010-06-21,21,6,"2010",172
"18352","21Jun2010","unclassified.Archaea",0,2010-06-21,21,6,"2010",172
"18353","21Jun2010","unclassified.Bacteria",0.416508159848688,2010-06-21,21,6,"2010",172
"18354","21Jun2010","unclassified.Eukaryota",0.00166038143019465,2010-06-21,21,6,"2010",172
"18355","21Jun2010","Verrucomicrobiota",6.10916816424419,2010-06-21,21,6,"2010",172
"18356","21Jun2010","WOR-1",0,2010-06-21,21,6,"2010",172
"18357","21Jun2010","WPS-2",0,2010-06-21,21,6,"2010",172
"18358","21Jun2010","WS1",0,2010-06-21,21,6,"2010",172
"18359","21Jun2010","WS4",0,2010-06-21,21,6,"2010",172
"18360","21Jun2010","Zixibacteria",0,2010-06-21,21,6,"2010",172
"18361","21Jun2016","Abditibacteriota",0,2016-06-21,21,6,"2016",173
"18362","21Jun2016","Acidobacteriota",0,2016-06-21,21,6,"2016",173
"18363","21Jun2016","Actinobacteriota",28.887417527255,2016-06-21,21,6,"2016",173
"18364","21Jun2016","Aenigmarchaeota",0,2016-06-21,21,6,"2016",173
"18365","21Jun2016","Armatimonadota",0.527503288263052,2016-06-21,21,6,"2016",173
"18366","21Jun2016","Arthropoda",0,2016-06-21,21,6,"2016",173
"18367","21Jun2016","Bacteroidota",36.8987629340025,2016-06-21,21,6,"2016",173
"18368","21Jun2016","Bdellovibrionota",0.0344321642338843,2016-06-21,21,6,"2016",173
"18369","21Jun2016","Caldisericota",0,2016-06-21,21,6,"2016",173
"18370","21Jun2016","Calditrichota",0,2016-06-21,21,6,"2016",173
"18371","21Jun2016","Campilobacterota",0,2016-06-21,21,6,"2016",173
"18372","21Jun2016","Cercozoa",0,2016-06-21,21,6,"2016",173
"18373","21Jun2016","Chloroflexi",1.18085115872606,2016-06-21,21,6,"2016",173
"18374","21Jun2016","Ciliophora",0,2016-06-21,21,6,"2016",173
"18375","21Jun2016","Cloacimonadota",0,2016-06-21,21,6,"2016",173
"18376","21Jun2016","Crenarchaeota",0,2016-06-21,21,6,"2016",173
"18377","21Jun2016","Cyanobacteria",7.52783909250558,2016-06-21,21,6,"2016",173
"18378","21Jun2016","Dadabacteria",0,2016-06-21,21,6,"2016",173
"18379","21Jun2016","Deferrisomatota",0,2016-06-21,21,6,"2016",173
"18380","21Jun2016","Deinococcota",0,2016-06-21,21,6,"2016",173
"18381","21Jun2016","Dependentiae",0,2016-06-21,21,6,"2016",173
"18382","21Jun2016","Desulfobacterota",0.061636048628598,2016-06-21,21,6,"2016",173
"18383","21Jun2016","Dinoflagellata",0,2016-06-21,21,6,"2016",173
"18384","21Jun2016","Edwardsbacteria",0,2016-06-21,21,6,"2016",173
"18385","21Jun2016","Elusimicrobiota",0,2016-06-21,21,6,"2016",173
"18386","21Jun2016","Euglenozoa",0,2016-06-21,21,6,"2016",173
"18387","21Jun2016","Euryarchaeota",0,2016-06-21,21,6,"2016",173
"18388","21Jun2016","FCPU426",0,2016-06-21,21,6,"2016",173
"18389","21Jun2016","Fermentibacterota",0,2016-06-21,21,6,"2016",173
"18390","21Jun2016","Fibrobacterota",0,2016-06-21,21,6,"2016",173
"18391","21Jun2016","Firestonebacteria",0,2016-06-21,21,6,"2016",173
"18392","21Jun2016","Firmicutes",2.33829097797303,2016-06-21,21,6,"2016",173
"18393","21Jun2016","Fusobacteriota",0,2016-06-21,21,6,"2016",173
"18394","21Jun2016","Gemmatimonadota",0,2016-06-21,21,6,"2016",173
"18395","21Jun2016","Halobacterota",0,2016-06-21,21,6,"2016",173
"18396","21Jun2016","Hydrogenedentes",0,2016-06-21,21,6,"2016",173
"18397","21Jun2016","Iainarchaeota",0,2016-06-21,21,6,"2016",173
