DATATAKE_IDENTIFIER,MGRS_TILE,SPACECRAFT_NAME,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,pixelCount
GS2B_20221030T165429_029510_N04.00,16TCN,Sentinel-2B,2126.7775430338666,1997.8984739748773,1853.0014100995002,1695.2546405635555,1773.9730957721079,1771.1006769067485,1775.8244104257797,1834.626470588331,1767.3646912174315,1019.3862561435262,925.656300269645,344371
GS2A_20221104T165501_038490_N04.00,15TYH,Sentinel-2A,12884.308295149502,12232.035763311262,11568.651023095274,11154.386606630833,11383.954377435284,10932.868231630915,10700.531271046075,10930.288223116613,10382.032172663081,4027.796712463575,3715.9021391562874,396616
GS2A_20221104T165501_038490_N04.00,16TCN,Sentinel-2A,12995.66915767277,12277.953721146894,11542.688763725617,11105.464372335138,11672.562341801662,11050.176569158886,10698.888315004497,10846.945587837281,10310.435370124591,4022.9669646764683,3806.8194946355266,344371
GS2B_20221109T165519_029653_N04.00,15TYH,Sentinel-2B,2641.825840799802,2530.374441227925,2303.2579045881857,2168.542700377585,2286.3538515374844,2143.009882281375,2140.9132599399604,2061.051538128701,2081.51708120701,2294.9093483352153,2256.9467277110098,396616
GS2B_20221109T165519_029653_N04.00,16TCN,Sentinel-2B,2764.904451726788,2596.1052055570567,2334.628783054032,2174.840326777679,2288.310735863223,2145.0673970600014,2139.756568548274,2056.48490963283,2076.3398818406104,2276.252414927339,2236.5294928341314,344371
GS2A_20221114T165551_038633_N04.00,15TYH,Sentinel-2A,2042.8037670719407,1834.1576965225597,1790.5642452849215,1654.2295171187743,1730.0046193881503,1708.6722736234756,1692.192353497081,1780.3166154111068,1693.3496486187266,1064.037133474854,1016.3428955578717,396616
GS2A_20221114T165551_038633_N04.00,16TCN,Sentinel-2A,2307.3419159622954,2031.4075744283243,1919.4248195276105,1777.19452175053,1852.0215194559123,1845.2430290183986,1834.6107122490237,1912.337348139069,1831.721612499547,1124.949375345244,1070.0136558700162,344371
GS2B_20221119T165609_029796_N04.00,15TYH,Sentinel-2B,3596.1560723404027,3533.844260856863,3308.825466727809,3263.1630503605797,3301.0733455973464,3229.996499762717,3201.2767214386186,3404.587884947934,3145.4906622997464,2446.2240607676576,2346.319993093422,396616
GS2B_20221119T165609_029796_N04.00,16TCN,Sentinel-2B,3952.402348306634,3871.654513370028,3631.403149028237,3591.6307362107755,3635.6076548147953,3557.346339631481,3525.3873277275866,3750.690499939607,3464.4360811015376,2696.8781744020966,2588.7784286718543,344371
GS2A_20221124T165631_038776_N04.00,15TYH,Sentinel-2A,4797.517387540084,4452.3005107174795,4098.6262838964285,3859.2335496745177,4115.875748052527,3903.317964741866,3772.270957439405,3957.5842136965293,3676.635981679587,3136.15429285601,2759.819881839798,396602
GS2A_20221124T165631_038776_N04.00,16TCN,Sentinel-2A,4643.701643414031,4192.967029539529,3871.0749376642234,3663.616153127079,3935.6172958486977,3753.70582514494,3642.182396220345,3769.0196959351983,3558.4805165503785,3055.1778197312547,2681.6822105191104,344370
GS2B_20221129T165639_029939_N04.00,15TYH,Sentinel-2B,12314.541121875503,12261.53181164253,12064.056288990289,11871.19000454492,12021.318931329346,11732.283347979637,11609.460466326242,11691.371724808554,11236.052726936705,6623.609318216064,5074.872294661966,396616
GS2B_20221129T165639_029939_N04.00,16TCN,Sentinel-2B,12068.01788214871,12142.10587191784,11958.190417534139,11775.964696963538,11868.107436704833,11592.016104416012,11475.121695302401,11634.173200812435,11121.228500719815,6652.897963280845,5123.780399798032,344371
GS2A_20221204T165701_038919_N04.00,15TYH,Sentinel-2A,55.351368541088554,111.97456225287436,200.62136641014266,118.08238962640452,101.89300903228131,54.81763059274391,55.34879012803363,75.27866170686984,63.37852571022996,40.373963522002946,38.22544080086405,396552
GS2A_20221204T165701_038919_N04.00,16TCN,Sentinel-2A,107.46980114248046,143.5783746388442,215.35013428827352,120.98892022802657,107.32911555429128,57.89315368106587,56.59354788060819,71.51271812747972,59.06304750060191,37.781211051449404,36.68186693683641,344319
GS2B_20221209T165709_030082_N05.09,15TYH,Sentinel-2B,10505.200199309265,10162.52964215749,9932.804300757105,9922.672174966441,10648.686308901879,10134.419354733805,9818.926433032522,10090.632441645306,9448.08977376778,5061.104280746874,4116.821399039727,396616
GS2B_20221209T165709_030082_N05.09,16TCN,Sentinel-2B,10358.877555971165,10312.968122122067,10045.506886375524,10027.584519408014,10329.53048488806,10008.452104006077,9866.040564231536,10180.821103047885,9587.263306749983,4978.816571266025,3882.5900960361487,344371
GS2A_20221214T165721_039062_N05.09,15TYH,Sentinel-2A,8450.619905324511,8391.990305906564,8197.858584868663,8160.650671181053,8293.29187617439,8005.0221888968945,7881.9656019679915,8199.858037143318,7757.145641522965,3309.491037943833,2858.3301180029994,396616
GS2A_20221214T165721_039062_N05.09,16TCN,Sentinel-2A,8625.499323361993,8423.820973014306,8198.29130996021,8159.214589349076,8555.844485836164,8206.832899138451,8044.876857281314,8165.722279896589,7850.919835737067,3390.018464162518,2867.58609488779,344371
GS2B_20221219T165719_030225_N05.09,15TYH,Sentinel-2B,3296.495257730587,3128.0711902414505,2938.5058835780574,2721.838701379611,2773.302896728949,2656.0164829469204,2585.531036476133,2612.91401169287,2467.0522277982864,1062.8088448621745,1080.2446162178417,396616
GS2B_20221219T165719_030225_N05.09,16TCN,Sentinel-2B,3451.9440333104476,3235.239071484058,3021.6663388516617,2785.3809041105314,2818.000104218154,2705.9535716065798,2640.0949859939165,2665.376401936099,2527.8418475634194,1099.5541165154216,1113.9904042426842,344371
GS2A_20221224T165721_039205_N05.09,15TYH,Sentinel-2A,2754.665950785438,2677.9849272312263,2623.752821023677,2455.2484578787466,2439.800449001083,2260.7233437098207,2079.5211519206546,2119.493137712465,1904.9911508684238,223.86557163921134,242.8147472164989,396616
GS2A_20221224T165721_039205_N05.09,16TCN,Sentinel-2A,3009.9759455329786,2916.7954553821796,2838.1655014908515,2653.649713549803,2646.878228663407,2447.8874157812347,2243.0165706078155,2282.233627087272,2049.6720293431476,237.2416257741535,258.66109095711647,344371
GS2B_20221229T165719_030368_N05.09,15TYH,Sentinel-2B,6110.806412786174,6325.8515597051355,6219.173318766741,6155.447876761544,6395.679839966816,6071.780721733805,5952.571773027684,5743.024126590425,5705.690833479224,5135.398483122401,4673.899147677865,396616
GS2B_20221229T165719_030368_N05.09,16TCN,Sentinel-2B,6665.965031277002,6877.4103086632595,6740.004590677859,6653.949838200505,6822.9987925975165,6493.972372451139,6380.34148411512,6201.793532106174,6158.39491770665,5544.655723357441,5007.820152398778,344371
GS2A_20230103T165711_039348_N05.09,15TYH,Sentinel-2A,8974.654646747746,8834.466340076213,8643.13044189813,8553.078194898428,8967.743593687193,8539.95643813857,8345.004417763213,8505.440877809593,8174.122330400199,4148.307978859764,3910.921291685725,396616
GS2A_20230103T165711_039348_N05.09,16TCN,Sentinel-2A,8626.344214911061,8491.848774392956,8383.46072085057,8360.055977997321,7745.008686604173,7837.179850823847,8043.839140806405,8348.04854521095,8117.886558281668,3934.090589643275,3291.515931047446,344371
GS2B_20230108T165659_030511_N05.09,15TYH,Sentinel-2B,6917.115904821668,6863.068002002748,6648.818120311039,6683.240511946205,6432.113955451034,6466.85188169989,6559.342052474565,6897.753436774687,6534.195958422732,5023.096907297793,4289.957613855537,396616
GS2B_20230108T165659_030511_N05.09,16TCN,Sentinel-2B,7109.036105283974,7926.682990822995,6951.363599272553,6964.675194343442,6919.403665336307,6793.3190172555405,6739.054195231332,7175.729790687185,6646.486726811745,5167.834583994894,4631.62242399257,344371
GS2A_20230113T165641_039491_N05.09,15TYH,Sentinel-2A,6097.491181470091,5773.347121860465,5499.870352598234,5437.623098279543,5212.950649371293,5213.3990144147765,5221.612115999282,5604.976468535377,5199.713667423645,4158.022695866138,3454.426824130667,396616
GS2A_20230113T165641_039491_N05.09,16TCN,Sentinel-2A,5729.932081826411,5538.497304192084,5381.689635721431,5388.865222129928,5187.751625166166,5188.572381715988,5202.277518146524,5600.01023918375,5194.665874857629,4189.377025195324,3476.8863915348984,344371
GS2B_20230118T165629_030654_N05.09,15TYH,Sentinel-2B,5949.9459292695665,5989.110462204195,5783.512809778094,5820.445742772421,5513.670056451215,5562.9369153240405,5677.11997125401,6006.049930409157,5636.682676884613,3899.89656538178,3206.881560381597,396616
GS2B_20230118T165629_030654_N05.09,16TCN,Sentinel-2B,6006.408426473279,6030.916566541369,5815.446185013495,5844.009336088747,5535.867565022947,5582.023001114292,5697.654480334955,6027.11308814865,5657.897145944903,3932.7004018377615,3241.556979189704,344371
