DATATAKE_IDENTIFIER,MGRS_TILE,SPACECRAFT_NAME,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,pixelCount
GS2B_20210319T164919_021073_N02.14,16TCN,Sentinel-2B,415.93583339640253,456.23070713186496,443.5694391886777,359.5662226595019,343.43652715759725,321.61401649890246,307.28548903857313,296.7782108529478,275.1780948056207,95.40548449759073,88.42868134917632,312
GS2A_20210324T164931_030053_N02.14,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210324T164931_030053_N02.14,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210329T164839_021216_N02.14,15TYH,Sentinel-2B,249.87093279586833,326.8860615985388,351.85570321849235,304.89532027461115,304.2694589657996,281.2373244315677,287.6223341941175,274.55654090823214,280.5580147383009,252.8461044277888,238.54598475782595,311
GS2B_20210329T164839_021216_N02.14,16TCN,Sentinel-2B,303.7424001614572,359.82454148691954,369.9873609324151,311.76709805999144,309.319672544716,283.87587981533335,288.39573399934415,275.3867024899719,280.04559903125715,251.94799313807096,238.33092408991138,312
GS2A_20210403T164851_030196_N03.00,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210403T164851_030196_N03.00,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210408T164839_021359_N03.00,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210408T164839_021359_N03.00,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210413T164851_030339_N03.00,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210413T164851_030339_N03.00,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210418T164839_021502_N03.00,15TYH,Sentinel-2B,113.01194180260755,165.68856836933938,170.1384644454243,111.00314920954843,122.11541223152985,108.09380865402787,114.0957989544625,104.80323738741582,98.28399571707504,83.9548529319141,79.98508534357882,311
GS2B_20210418T164839_021502_N03.00,16TCN,Sentinel-2B,160.9593960493453,191.32439012084055,184.25844496581647,115.94584878528715,125.09493175912601,110.12268220691742,115.70713186508242,104.97175761245235,97.72482908246927,83.08312520497488,79.28382401170562,312
GS2A_20210423T164851_030482_N03.00,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210423T164851_030482_N03.00,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210428T164839_021645_N03.00,15TYH,Sentinel-2B,1824.5927820117158,1743.4519871512257,1609.742092334825,1514.5197959312209,1543.9803363355804,1431.5216854569505,1434.2475152736667,1376.0758077722496,1414.6318196132768,1595.4823077407568,1394.3452415443724,311
GS2B_20210428T164839_021645_N03.00,16TCN,Sentinel-2B,1864.3633290446276,1764.3919372335324,1625.8210096117452,1519.4694871212694,1556.801697822851,1459.4176568530982,1464.4315194631547,1400.8006508741391,1439.645298821867,1598.3377734049793,1396.176770352431,312
GS2A_20210503T164851_030625_N03.00,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210503T164851_030625_N03.00,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210508T164839_021788_N03.00,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210508T164839_021788_N03.00,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210513T164901_030768_N03.00,15TYH,Sentinel-2A,349.0417837122883,288.9867985135733,259.5402405996096,146.64019651067576,144.17767840272097,143.08502865780702,137.47216728601126,133.18294388108586,123.51717578887701,63.492498582855724,59.14760974995278,311
GS2A_20210513T164901_030768_N03.00,16TCN,Sentinel-2A,390.2952143091401,315.0771967002194,274.47774918640727,153.25174701682684,148.15940109488125,145.38884684275584,140.7100708897802,135.22195312697093,124.85070259088265,63.501816392946346,59.007492620903655,312
GS2B_20210518T164839_021931_N03.00,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210518T164839_021931_N03.00,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210523T164901_030911_N03.00,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210523T164901_030911_N03.00,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210528T164839_022074_N03.00,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210528T164839_022074_N03.00,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210602T164901_031054_N03.00,15TYH,Sentinel-2A,306.1451659633433,264.08965169742413,275.04677206021313,139.8102286326133,137.57887510234926,128.7838256597595,125.86932040057945,112.53078037412614,102.01260943503185,33.11545002204447,32.44645713925805,311
GS2A_20210602T164901_031054_N03.00,16TCN,Sentinel-2A,333.48322359292615,280.5527258508034,282.96836448951797,141.30825701960185,135.67414667373038,125.42580539367789,122.88497439390498,110.93090138499957,100.2691541158959,31.13595196649765,31.85539493932743,312
GS2B_20210607T164839_022217_N03.00,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210607T164839_022217_N03.00,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210612T164901_031197_N03.00,15TYH,Sentinel-2A,692.1865591736479,684.4170561189145,773.1915601184104,666.9164451722619,713.0350947912078,693.2998929268756,709.819348743466,626.0801032940733,695.7475719594382,614.9548277382379,558.1550544813252,311
GS2A_20210612T164901_031197_N03.00,16TCN,Sentinel-2A,702.4911829259062,686.1335048815561,771.4262216503948,661.8426928025427,718.1787381114559,693.8450011352454,706.5982113575014,619.6960316859657,691.1617220414237,614.7711092610808,563.7512424632306,312
GS2B_20210617T164839_022360_N03.00,15TYH,Sentinel-2B,594.0244378660957,666.5431882597471,779.1581910940356,631.8081753479879,688.8777854758459,649.4468476412422,676.4678717641874,593.9430874850416,646.5237387415763,557.0853057882476,522.2543553568055,311
GS2B_20210617T164839_022360_N03.00,16TCN,Sentinel-2B,627.2745149978559,686.596558944474,789.9760337041799,635.8457705794796,686.8976639168494,648.7661898635182,676.1807437120007,593.5722394611366,646.6268826156057,555.4616665405284,517.5501400136231,312
GS2A_20210622T164901_031340_N03.00,15TYH,Sentinel-2A,531.2539018706307,467.46881652705184,556.7160924607924,462.2792467090764,505.282673049065,443.5342571014676,451.57311834729495,384.4842728475154,436.9399634691693,359.37187126031375,346.9802355608743,311
GS2A_20210622T164901_031340_N03.00,16TCN,Sentinel-2A,580.516852090113,504.69786069275204,580.1064103534397,475.8580816872272,518.0608365498625,463.3737102348697,471.7124927470417,401.7927546103584,451.77822346678784,361.2722823481923,345.8439541865333,312
GS2B_20210627T164839_022503_N03.00,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210627T164839_022503_N03.00,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210702T164901_031483_N03.01,15TYH,Sentinel-2A,378.47961201738366,392.1137494488885,515.0559299615799,258.51194810102686,314.9852742961517,363.57027146186323,375.60724318196134,332.017685960824,305.95712036278906,66.49574856710969,44.68864395036847,311
GS2A_20210702T164901_031483_N03.01,16TCN,Sentinel-2A,431.9833875728448,427.227793334847,535.6267186356866,271.11679154368176,321.87659880420784,369.1135497868262,380.28758293599736,338.05499634198645,310.0822548500214,67.2003834607331,44.63076767829662,312
GS2B_20210707T164849_022646_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210707T164849_022646_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210712T164901_031626_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210712T164901_031626_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210717T164849_022789_N03.01,15TYH,Sentinel-2B,999.4112363796695,1045.4770296655545,1090.7460351451798,771.7561630030864,839.6681992819803,757.3138502235942,782.2998551363614,674.9673993827554,666.8923096302829,360.2191220003781,307.99443219751856,311
GS2B_20210717T164849_022789_N03.01,16TCN,Sentinel-2B,1145.6481747773657,1139.076994878781,1142.4440576200204,819.5735513004869,888.009006281692,818.7877595297562,839.0499508060242,728.5437195691113,716.0807538030725,369.3090769191958,313.7632508388204,312
GS2A_20210722T164901_031769_N03.01,15TYH,Sentinel-2A,600.0281791270394,617.52517478113,743.0225987277196,476.7034200415697,546.5038357372301,467.88084650752705,481.1714807583297,402.19599420545444,406.8620142344274,159.42244756566103,121.74084524784284,311
GS2A_20210722T164901_031769_N03.01,16TCN,Sentinel-2A,626.2333181967256,630.3127475466081,746.5809051691515,473.74734478670007,548.5731728852898,467.1670450818639,478.05022831050223,396.4736244607583,401.7935114407527,157.30031030046166,121.2851484648957,312
GS2B_20210727T164849_022932_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210727T164849_022932_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210801T164901_031912_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210801T164901_031912_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210806T164839_023075_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210806T164839_023075_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210811T164901_032055_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210811T164901_032055_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210816T164839_023218_N03.01,15TYH,Sentinel-2B,1463.6321345342321,1428.2329785223915,1583.0540530326891,1270.272406625937,1373.6870693455946,1259.6854695471445,1268.209359450778,1149.0737796813003,1211.2620520249418,1110.3777539837506,1083.608452478429,311
GS2B_20210816T164839_023218_N03.01,16TCN,Sentinel-2B,1495.9956356113928,1452.9599636721412,1597.0678246171694,1276.2719291606752,1386.0574434269279,1269.4280758848613,1272.0382199349117,1151.5540376901536,1213.5209642019222,1112.4421403163549,1089.3634804107062,312
GS2A_20210821T164901_032198_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210821T164901_032198_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210826T164839_023361_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210826T164839_023361_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210831T164901_032341_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210831T164901_032341_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210905T164839_023504_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210905T164839_023504_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210910T164901_032484_N03.01,15TYH,Sentinel-2A,474.9474711847325,472.1183598916676,577.9346476034516,360.78231403917636,390.5693266989988,338.46049001700584,341.66663727404426,299.3808024185931,290.3283239906784,100.57750204698624,78.51667191534926,311
GS2A_20210910T164901_032484_N03.01,16TCN,Sentinel-2A,416.85244330078945,415.98162163525814,534.1983778601882,316.7518857690657,348.82021493983194,295.58610207119256,301.03816947955295,262.9686924493554,255.7284240268422,89.94700925855845,73.55170412977118,312
GS2B_20210915T164839_023647_N03.01,15TYH,Sentinel-2B,107.60274611072627,199.51764187189028,254.04630597719984,132.95883353278336,134.15286263147954,71.4053158657177,76.75404673426974,68.09579895446244,52.65509857025889,14.794155067078172,15.413806134660208,311
GS2B_20210915T164839_023647_N03.01,16TCN,Sentinel-2B,150.16791543681725,223.66263023789696,266.28410151618357,136.38011806554147,141.3037917202755,77.41218244658037,80.33142864350764,66.8857942934988,50.43238981810845,14.518718938419235,15.222760412724838,312
GS2A_20210920T165001_032627_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20210920T165001_032627_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20210925T164939_023790_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20210925T164939_023790_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20210930T165111_032770_N03.01,15TYH,Sentinel-2A,241.2408641431001,270.5787491339675,349.7313850223595,218.96013100711735,236.75368142596204,166.29816716004288,163.70534735781325,148.12685016060968,140.27941046797267,60.82074699250491,54.786647351514794,311
GS2A_20210930T165111_032770_N03.01,16TCN,Sentinel-2A,322.0508337748177,324.88957844547025,382.1683190796942,237.29698024672663,246.7551275259215,177.27375816746124,174.3172002320946,157.33006634879786,148.14122455157798,61.98362723580307,54.44752642599459,312
GS2B_20211005T165049_023933_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20211005T165049_023933_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20211010T165221_032913_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20211010T165221_032913_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20211015T165259_024076_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20211015T165259_024076_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20211020T165331_033056_N03.01,15TYH,Sentinel-2A,1480.0299678780632,736.1960571896457,818.4710461674124,794.1930843358319,927.2338351073887,976.1094413302262,1076.6072809724758,805.9827423316749,1195.0131636959122,1042.7742142722175,1376.2288467594642,311
GS2A_20211020T165331_033056_N03.01,16TCN,Sentinel-2A,1374.8222431693262,686.4011576962907,783.7050131435706,762.6250099572502,865.5684926050825,924.6039271394817,1025.8982767318978,777.439287326412,1146.3470168078384,989.2646902631374,1273.3901781683962,296
GS2B_20211025T165359_024219_N03.01,15TYH,Sentinel-2B,6049.085428635381,5726.07058121316,5493.838394389316,5424.530925912109,5552.999925389838,5373.598298888308,5292.575692009252,5413.030067895247,5240.882712825486,4827.80370066403,4501.791986868611,51
GS2B_20211025T165359_024219_N03.01,16TCN,Sentinel-2B,6277.265742766838,6016.557257476295,5648.00583515682,5442.92924872356,5612.21735959154,5338.355701434477,5205.050571359106,5332.338439095551,5085.448577680526,4548.169705810844,4239.201312910285,17
GS2A_20211030T165431_033199_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20211030T165431_033199_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20211104T165459_024362_N03.01,15TYH,Sentinel-2B,160.96401083328092,239.08279901744675,231.25896579958436,146.2042703281477,140.9955155256031,112.34684134282296,111.8829879700196,99.02888454997797,88.90634250803052,39.58922970334448,32.7321660263274,311
GS2B_20211104T165459_024362_N03.01,16TCN,Sentinel-2B,21.709919523701398,114.21470016902545,123.16556926259494,52.807399278488354,55.22159993945354,30.316468629380157,36.15588183354776,24.44152223819975,20.013685501801724,21.394573526072808,24.415146698958083,312
GS2A_20211109T165521_033342_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20211109T165521_033342_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20211114T165549_024505_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20211114T165549_024505_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20211119T165611_033485_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20211119T165611_033485_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20211124T165619_024648_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20211124T165619_024648_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20211129T165641_033628_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20211129T165641_033628_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20211204T165659_024791_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20211204T165659_024791_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20211209T165711_033771_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20211209T165711_033771_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20211214T165709_024934_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20211214T165709_024934_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20211219T165721_033914_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20211219T165721_033914_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20211224T165719_025077_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20211224T165719_025077_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20211229T165721_034057_N03.01,15TYH,Sentinel-2A,286.8661711910311,174.52586760723065,170.74097121622478,41.1224469096672,42.832575423568684,1.0725679228746712,1.0199678947574489,1.2802581202914658,1.0,1.0,2.424891352270581,311
GS2A_20211229T165721_034057_N03.01,16TCN,Sentinel-2A,329.85110623375954,192.40321400640784,169.91500794671907,30.47123745379443,27.749060268927067,1.0,1.0,1.0,1.0,1.0,1.745301344635334,312
GS2B_20220103T165709_025220_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20220103T165709_025220_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20220108T165701_034200_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20220108T165701_034200_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20220113T165639_025363_N03.01,15TYH,Sentinel-2B,1836.1175914845373,2004.7590854695475,1821.792278138188,1757.4418089059648,1802.9604963154263,1718.7061661522966,1650.8010203438944,1765.5695912326005,1573.5750078730246,1141.0209737355933,1111.4675190527182,311
GS2B_20220113T165639_025363_N03.01,16TCN,Sentinel-2B,1781.4954716314728,1955.866848305962,1763.6962587350852,1698.5177729004263,1733.7472060344599,1656.1985166124275,1597.2958828426551,1713.4912459951058,1524.3981180150863,1118.3140719997984,1085.4948661671588,312
GS2A_20220118T165631_034343_N03.01,15TYH,Sentinel-2A,,,,,,,,,,,,0
GS2A_20220118T165631_034343_N03.01,16TCN,Sentinel-2A,,,,,,,,,,,,0
GS2B_20220123T165559_025506_N03.01,15TYH,Sentinel-2B,,,,,,,,,,,,0
GS2B_20220123T165559_025506_N03.01,16TCN,Sentinel-2B,,,,,,,,,,,,0
GS2A_20220128T165551_034486_N04.00,15TYH,Sentinel-2A,10963.652528815272,10508.714278516098,10029.378698746621,9925.515437425203,9808.993575612529,9554.364615481518,9241.037400012601,9761.847187755877,8883.683227309948,703.7985135730936,817.4739812307112,311
GS2A_20220128T165551_034486_N04.00,16TCN,Sentinel-2A,10244.743522793207,9926.799805746863,9649.270831756601,9690.41860289109,9739.386298847094,9462.923017735058,9136.909710133958,9654.34138096319,8804.396579126616,710.6079366280684,833.9926209036553,312
GS2B_20220202T165509_025649_N04.00,15TYH,Sentinel-2B,7073.246872834921,7070.047187755876,6887.231492095489,6890.781684197268,7146.638357372303,6958.9526988725875,6774.46899288279,7028.2555646532755,6497.221263462874,2009.923675757386,2146.2286955974055,311
GS2B_20220202T165509_025649_N04.00,16TCN,Sentinel-2B,6681.749766643963,6805.18085723656,6714.668483059613,6802.149701051994,6507.836095764272,6574.497540301219,6626.884797800148,6983.740104442593,6475.327013799539,1957.1370998259285,1949.057329902369,312
GS2A_20220207T165451_034629_N04.00,15TYH,Sentinel-2A,6139.064420230523,6224.557699817346,6284.292460792343,6465.05477105247,6629.444114127355,6432.022309000443,6175.387251999753,6380.315424828371,5918.643648044344,266.5062795238397,301.8361403287776,311
GS2A_20220207T165451_034629_N04.00,16TCN,Sentinel-2A,6170.962978379876,6243.496089709629,6291.152640076691,6461.25921441005,6616.80586039002,6417.932225838191,6162.723731678396,6364.480398092787,5907.304624233708,265.1486414894422,300.9651984157017,312
GS2B_20220212T165419_025792_N04.00,15TYH,Sentinel-2B,1867.8102538262906,1898.6146123323051,1801.1855514265924,1687.4514202935068,1634.8156074825226,1549.2979782074708,1420.2574037916488,1412.2340744473136,1258.8312905460728,79.22450085028659,79.40289727278456,311
GS2B_20220212T165419_025792_N04.00,16TCN,Sentinel-2B,1923.2630994727422,1936.1623779610986,1821.1430157168445,1694.9472615353566,1638.6198567067786,1552.9940462675645,1420.1298342541438,1414.7748681853732,1260.209061782588,78.34980700824946,78.67003456192136,312
GS2A_20220217T165351_034772_N04.00,15TYH,Sentinel-2A,6809.055463878569,6652.966681362981,6636.392517478114,6674.444794356619,6489.139220255721,6496.156981797572,6519.766290860997,6988.243219751842,6489.808767399384,1890.0763116457774,2133.67204131763,311
GS2A_20220217T165351_034772_N04.00,16TCN,Sentinel-2A,6893.502787658618,6714.142082292691,6689.380559549936,6723.790660712934,6529.741353212743,6528.800625646458,6554.010910971516,7030.878024168117,6535.995118443958,1900.5608870052229,2146.045472892858,312
GS2B_20220222T165309_025935_N04.00,15TYH,Sentinel-2B,9627.136789065946,9672.538439251754,9281.728588524282,8991.009082320339,9256.449656736162,8851.955822888456,8557.714555646533,9051.58929268754,8189.040448447441,1999.9156893619722,2287.3305914215534,311
GS2B_20220222T165309_025935_N04.00,16TCN,Sentinel-2B,9280.937094780393,9253.515880824443,8902.07815535205,8684.277100835034,8893.154128509801,8571.757738590783,8358.344017255737,8813.018895532176,8024.01427886677,1996.2029945255922,2249.762494008426,312
GS2A_20220227T165241_034915_N04.00,15TYH,Sentinel-2A,5734.768029224666,5820.552976003024,5922.34361655225,6032.4531460603375,6206.3603955407225,6006.491541223157,5810.385916734903,5904.257655728415,5664.0010833280885,522.5121748441144,563.7419285759277,311
GS2A_20220227T165241_034915_N04.00,16TCN,Sentinel-2A,5779.2956431796965,5847.406253941827,5927.475995862657,6029.607848331189,6203.950490678371,6001.083226115691,5806.098917732537,5897.475163349226,5658.0317742627185,521.1750044148438,562.4884331088068,312
GS2B_20220304T165059_026078_N04.00,15TYH,Sentinel-2B,2686.1771115450024,2700.3963721106015,2646.900875480255,2586.359589343076,2512.381810165649,2541.160068022927,2542.3561000188956,2573.61032940732,2505.316369591234,1406.1451785601826,1252.6443534672803,311
GS2B_20220304T165059_026078_N04.00,16TCN,Sentinel-2B,3586.877784505157,3351.5799591311584,3084.5402003077766,2850.240167511792,2873.5059537324346,2756.565528898307,2633.057468654607,2677.826357879866,2518.7731400893044,1419.3680213930725,1368.2869396301621,312
GS2A_20220309T165131_035058_N04.00,15TYH,Sentinel-2A,10226.515172891606,9972.872885305791,9747.62815393336,9871.120450966811,10020.217219877813,9760.335693141024,9492.932216413683,9842.217786735533,9212.714139950873,962.4810102664235,1043.2619512502365,311
GS2A_20220309T165131_035058_N04.00,16TCN,Sentinel-2A,10951.10432906985,10486.323065667651,10080.588612225334,10075.650331743993,10175.460392542695,9909.494475138119,9637.913242009128,9971.969171775272,9337.669328186885,963.6635762758896,1042.969348369031,312
GS2B_20220314T164939_026221_N04.00,15TYH,Sentinel-2B,3858.2427914593445,3573.229098696229,3367.2482710839577,3236.008817786737,3230.935075895952,3180.077785475847,3127.893392958369,3198.855803993199,3032.1515777539853,1337.1314606033893,1239.4419348743465,311
GS2B_20220314T164939_026221_N04.00,16TCN,Sentinel-2B,4091.8322737707817,3735.958424783672,3478.2294205201943,3312.750599157396,3323.0862660511116,3245.983551552765,3175.9620323418862,3229.9399833497305,3070.615340952092,1345.8175912611316,1256.2955548828172,312
GS2A_20220319T165021_035201_N04.00,15TYH,Sentinel-2A,6612.712867670217,6382.931284247658,6271.694753416895,6318.617723751343,6523.951514769797,6356.801662782645,6311.321949990555,6333.647968759846,6300.473741890789,2667.437639352524,2689.9958808339115,311
GS2A_20220319T165021_035201_N04.00,16TCN,Sentinel-2A,6255.743358813291,6180.24561669063,6156.896591740458,6261.498726002166,6490.42152930195,6326.158228007768,6284.361008098083,6310.73785917909,6260.739133176921,2681.1724690330216,2709.30318625596,312
GS2B_20220324T164839_026364_N04.00,15TYH,Sentinel-2B,6084.849404799396,6231.795578509797,5960.199937015811,5975.864911507215,6131.309617685964,5955.773660011341,5942.019159790896,6069.803010644329,5816.524570132898,3417.5883479246736,3261.9982112489774,311
GS2B_20220324T164839_026364_N04.00,16TCN,Sentinel-2B,6128.524899719973,6270.639975781424,5983.329296904565,5997.483185751408,6025.721700850172,5902.869635964577,5934.684149448774,6097.517091753072,5835.707863467797,3408.3570221246746,3204.1626302378972,312
GS2A_20220329T164911_035344_N04.00,15TYH,Sentinel-2A,10878.397505826044,9660.330389872148,8571.217635573475,7937.442086036406,7844.9648422246055,7522.77304276627,7342.954021540598,7373.335919884112,7121.849568558297,4867.482836807963,4497.200277130441,311
GS2A_20220329T164911_035344_N04.00,16TCN,Sentinel-2A,9762.513723857814,8216.071242967786,7535.128888216152,7184.999117031209,7410.437283987991,7210.078836499407,7122.768195464062,6936.4618179066065,6980.397007997176,4833.990060294153,4374.229710638512,312
GS2B_20220403T164839_026507_N04.00,15TYH,Sentinel-2B,603.9129810417587,617.0516092460794,559.4326132140834,474.586395414751,489.6017383636709,404.91579013667587,392.3733576872206,387.8538388864397,343.99200100774715,125.26707816338104,103.79123260061729,311
GS2B_20220403T164839_026507_N04.00,16TCN,Sentinel-2B,607.7996417669466,611.7273896919698,552.0784833118896,465.48770150609244,489.82510910971524,403.42006609652094,389.4110598148289,380.60577966144456,339.4583238729534,127.04210499760336,105.54180226544563,312
GS2A_20220408T164841_035487_N04.00,15TYH,Sentinel-2A,9724.733665050071,9733.06896768911,9633.357939157275,9784.917755243436,10113.76067267116,9836.43805504819,9711.526283302897,10107.116558543805,9605.060930906346,5924.757246331172,4474.193890533478,311
GS2A_20220408T164841_035487_N04.00,16TCN,Sentinel-2A,8900.192550266145,9138.603597467136,9266.196422715006,9568.143394132043,9230.839539342562,9287.54224374984,9410.3670501274,9999.488786296322,9505.543013194076,5783.206236282449,4139.43503872449,312
GS2B_20220413T164839_026650_N04.00,15TYH,Sentinel-2B,6832.457869874664,7020.348277382381,7122.605530011968,7383.286918183541,6929.660653775905,7083.328979026268,7455.208150154312,7569.257567550545,7555.683554827743,4526.546513825032,3803.3960949801594,311
GS2B_20220413T164839_026650_N04.00,16TCN,Sentinel-2B,6889.511226317513,7062.092131486667,7157.179797674006,7413.008501728092,6967.480473775828,7118.399505537472,7493.004377002448,7593.95615429249,7585.7742501072125,4543.606700471759,3817.767110673831,312
GS2A_20220418T164851_035630_N04.00,15TYH,Sentinel-2A,5483.544422749892,4827.86536499339,4431.078163380995,4230.55398375008,4250.808263525857,4099.216539648549,4046.4001007747065,4218.374881904642,4015.026327391827,3781.0220318700026,3662.8258865024886,311
GS2A_20220418T164851_035630_N04.00,16TCN,Sentinel-2A,5847.548815560432,4971.9446504704965,4550.279749741417,4325.855369711649,4424.455864174172,4254.861247761041,4192.51864325538,4293.86828628371,4135.1896238552945,3840.1503317439888,3693.53053810641,312
GS2B_20220423T164839_026793_N04.00,15TYH,Sentinel-2B,1381.2222586130883,1228.3489954021547,1164.65662278768,1109.1118473263216,1167.7599042640297,1098.6501984002016,1117.773521446117,995.5431504692327,1119.9814070668263,1058.3128802670533,969.0131636959126,311
GS2B_20220423T164839_026793_N04.00,16TCN,Sentinel-2B,1402.0940740180126,1233.3166956784983,1169.6925124246322,1109.1487928555212,1164.45340447539,1109.0981987436614,1132.278437902066,1015.1727465375006,1135.0635611392827,1060.3414818739122,965.2902696838968,312
GS2A_20220428T164851_035773_N04.00,15TYH,Sentinel-2A,7542.918775587331,7131.999798450589,7133.368570888709,7285.48501606097,7286.302084776723,7361.078616867171,7500.16132770675,7615.10552371355,7563.602468980291,3504.996573660013,3017.2462303961725,311
GS2A_20220428T164851_035773_N04.00,16TCN,Sentinel-2A,7582.360881959684,7170.617724967835,7170.564545018792,7310.818840031283,7310.158127097054,7385.945861399128,7526.2986074320725,7633.048765105069,7585.324100002523,3516.030727314007,3026.8806100052966,312
