"sampledate","year","daynum","stratFlag","thermocline","layer","temp","o2","tp","doc"
1996-07-08,1996,190,TRUE,9.66165640963307,"hypo",12.4867690201774,2.05195505972304,180.921207257396,6.82974062927009
1996-07-22,1996,204,TRUE,10.3820656379588,"all",18.3871525042679,6.10703663195654,NA,NA
1996-07-22,1996,204,TRUE,10.3820656379588,"epi",21.8372383465259,9.23060686015831,54.3558487247142,NA
1996-07-22,1996,204,TRUE,10.3820656379588,"hypo",12.4328055140309,0.716208160594678,NA,NA
1996-08-05,1996,218,TRUE,10.1276081825576,"all",18.0529955470118,5.52757517538392,133.52480968026,3.36193191494387
1996-08-05,1996,218,TRUE,10.1276081825576,"epi",21.437889182058,8.60872471416007,54.7135444151275,3.52761037818821
1996-08-05,1996,218,TRUE,10.1276081825576,"hypo",12.2111608363372,0.209958651768838,269.541605082973,3.07599495451149
1996-08-19,1996,232,TRUE,10.1964117004648,"all",18.5675062624513,4.52876951374289,NA,NA
1996-08-19,1996,232,TRUE,10.1964117004648,"epi",22.2712401055409,6.8051890941073,25.4233948988566,NA
1996-08-19,1996,232,TRUE,10.1964117004648,"hypo",12.1753996687191,0.6,NA,NA
1996-09-05,1996,249,TRUE,9.18193083555965,"all",19.1773169105062,3.55313854234999,143.876323431595,6.19411775389644
1996-09-05,1996,249,TRUE,9.18193083555965,"epi",23.499482560368,5.9759294748946,19.0170084323496,6.2393603871215
1996-09-05,1996,249,TRUE,9.18193083555965,"hypo",13.1807892608409,0.191783612136558,317.104837876706,6.13134859531815
1996-09-16,1996,260,TRUE,12.1954033976478,"all",16.733865395259,4.8571229428792,NA,NA
1996-09-16,1996,260,TRUE,12.1954033976478,"epi",18.5558701974591,6.63350681157202,31.5355120159192,NA
1996-09-16,1996,260,TRUE,12.1954033976478,"hypo",11.8675284800105,0.11263358399618,NA,NA
1996-10-16,1996,290,TRUE,14.3685948159182,"all",13.7517259151352,6.84019013950319,NA,NA
1996-10-16,1996,290,TRUE,14.3685948159182,"epi",13.938785046729,7.7774463991204,105.668224299065,NA
1996-10-16,1996,290,TRUE,14.3685948159182,"hypo",12.9525325706834,2.83584692273636,NA,NA
1996-11-08,1996,313,FALSE,NA,"all",9,10.2560081168725,134.900557634241,5.51248323817724
1996-11-25,1996,330,FALSE,NA,"all",4.19769440328421,11.2085866831888,133.774697015682,6.78268637329317
1997-01-14,1997,14,FALSE,NA,"all",0.707476315352317,12.8898352030509,124.253029843182,NA
1997-02-17,1997,48,FALSE,NA,"all",1.11635189454568,13.2699060818106,123.83284160131,6.29721150085376
1997-04-09,1997,99,FALSE,NA,"all",3.78513178507803,14.3298025843909,153.324091047045,6.5698700859892
1997-04-21,1997,111,FALSE,NA,"all",4.98216843317218,12.1751166623697,141.986136570568,NA
1997-05-02,1997,122,FALSE,NA,"all",7.65307817618524,11.6529449765709,146.958409711704,6.25820922547027
1997-05-13,1997,133,TRUE,11.0847098548322,"all",9.95704319675983,11.3433437121683,NA,NA
1997-05-13,1997,133,TRUE,11.0847098548322,"epi",10.022309325494,11.6094561489466,126.678425608362,6.98548505634493
1997-05-13,1997,133,TRUE,11.0847098548322,"hypo",9.81711962912416,10.77282723956,NA,NA
1997-05-28,1997,148,TRUE,13.1419542067442,"all",11.5056447149084,9.63716196326232,NA,NA
1997-05-28,1997,148,TRUE,13.1419542067442,"epi",11.6507518796992,9.71594852515905,159.268724696356,NA
1997-05-28,1997,148,TRUE,13.1419542067442,"hypo",11.0191922536824,9.37304049826488,NA,NA
1997-06-11,1997,162,TRUE,8.60855698715275,"all",14.3886658048302,9.50210713864331,125.53446584542,6.60842661538612
1997-06-11,1997,162,TRUE,8.60855698715275,"epi",16.2267131979695,10.8449450084602,117.634094754653,6.81097054780034
1997-06-11,1997,162,TRUE,8.60855698715275,"hypo",12.3443827633001,8.00859794239641,134.32128750352,6.38315651204454
1997-06-25,1997,176,TRUE,9.55254622737093,"all",17.9603820978908,7.67520331559035,NA,NA
1997-06-25,1997,176,TRUE,9.55254622737093,"epi",21.5683403602913,9.29622460712917,68,NA
1997-06-25,1997,176,TRUE,9.55254622737093,"hypo",12.9547383461262,5.42621524274323,NA,NA
1997-07-24,1997,205,TRUE,10.667461149087,"all",19.3738891409908,5.68698009948411,NA,NA
1997-07-24,1997,205,TRUE,10.667461149087,"epi",22.5458575197889,8.60970976253298,49.8896218117854,NA
1997-07-24,1997,205,TRUE,10.667461149087,"hypo",13.8995324922117,0.642773268658883,NA,NA
1997-08-06,1997,218,TRUE,10.8648927258658,"all",19.5027223547812,5.36779225869615,175.358964709243,6.32359281859668
1997-08-06,1997,218,TRUE,10.8648927258658,"epi",23.0997537379068,8.30481970096746,69.6095426561126,6.33019217238347
1997-08-06,1997,218,TRUE,10.8648927258658,"hypo",13.2947687069136,0.298909537886563,357.867105581833,6.31220329260965
1997-08-18,1997,230,TRUE,11.6592930731066,"all",18.8376497737366,4.9913692193484,NA,NA
1997-08-18,1997,230,TRUE,11.6592930731066,"epi",21.3435080842724,7.22626163645272,49.6431487832762,NA
1997-08-18,1997,230,TRUE,11.6592930731066,"hypo",13.4653587921841,0.2,NA,NA
1997-09-02,1997,245,TRUE,11.0806074582462,"all",18.7261231259382,6.52596943321874,186.986937983195,6.77039967529909
1997-09-02,1997,245,TRUE,11.0806074582462,"epi",21.1748652621264,9.33784092764984,70.6170994610485,6.44747570635309
1997-09-02,1997,245,TRUE,11.0806074582462,"hypo",13.4762830854696,0.49761906428393,436.471368682542,7.46271396888927
1997-10-01,1997,274,TRUE,15.7773460816115,"all",16.8157153059195,7.6732100021753,306.846213824945,6.25297608795055
1997-10-01,1997,274,TRUE,15.7773460816115,"epi",17.3955619747899,9.00072216386555,247.055245535714,6.29893415178571
1997-10-01,1997,274,TRUE,15.7773460816115,"hypo",13.5757685241285,0.255613270205964,640.933767809231,5.99618116437162
1997-10-30,1997,303,FALSE,NA,"all",11.1899982406655,8.78274644781139,175.986136570568,6.17182840667671
1997-11-30,1997,334,FALSE,NA,"all",4.74107352477339,12.1572891028835,156.835820608302,6.66033795728673
1998-02-06,1998,37,FALSE,NA,"all",0.5939873164265,14.0367906551459,143.150201989545,NA
1998-03-13,1998,72,FALSE,NA,"all",0.7,8.64999922357896,136.324091047045,NA
1998-03-26,1998,85,FALSE,NA,"all",2.05265608056632,16.6325095721276,137.112651492159,NA
1998-04-10,1998,100,FALSE,NA,"all",5.4975048504152,8.83176226395727,149.324091047045,7.20195743044559
1998-04-24,1998,114,TRUE,5.74810928081696,"all",8.41003094058152,NA,157.215488438845,6.10045065259585
1998-04-24,1998,114,TRUE,5.74810928081696,"epi",9.82843949044586,NA,143.483539012739,6.07516042993631
1998-04-24,1998,114,TRUE,5.74810928081696,"hypo",7.64726546723126,NA,164.600001811263,6.11405076002603
1998-05-11,1998,131,TRUE,9.68430189395835,"all",11.4186911306787,10.1269249896168,NA,NA
1998-05-11,1998,131,TRUE,9.68430189395835,"epi",12.9324262169414,10.3061517822921,103.255366040629,NA
1998-05-11,1998,131,TRUE,9.68430189395835,"hypo",9.3185508226985,9.87826760234795,NA,NA
1998-05-28,1998,148,TRUE,9.28250303403397,"all",14.2740038511708,8.2992616193073,NA,NA
1998-05-28,1998,148,TRUE,9.28250303403397,"epi",17.4463395937141,9.46389421234189,122.439919509391,6.62283250287466
1998-05-28,1998,148,TRUE,9.28250303403397,"hypo",9.87273825072118,6.68346247795402,NA,NA
1998-06-08,1998,159,TRUE,10.9774007201642,"all",14.4169267979322,7.02610174231275,118.204696978295,7.83931096409108
1998-06-08,1998,159,TRUE,10.9774007201642,"epi",16.9867722075638,8.52379947229552,92.9002638522427,7.05754947229551
1998-06-08,1998,159,TRUE,10.9774007201642,"hypo",9.9817469271035,4.44129302202565,161.876472728995,9.18851773707664
1998-06-22,1998,173,TRUE,9.08828602982074,"all",16.9813503119286,6.94002375130028,NA,NA
1998-06-22,1998,173,TRUE,9.08828602982074,"epi",20.2770601763128,9.22431966270602,93.9570716749713,NA
1998-06-22,1998,173,TRUE,9.08828602982074,"hypo",12.408916738568,3.77081537234797,NA,NA
1998-07-06,1998,187,TRUE,10.4557122692078,"all",18.4904245773931,5.62392154758974,123.643022042097,7.26448949474942
1998-07-06,1998,187,TRUE,10.4557122692078,"epi",21.6722955145119,8.13116974494283,90.1054089709763,7.01172823218997
1998-07-06,1998,187,TRUE,10.4557122692078,"hypo",12.9989775514386,1.29677537202802,181.524070392785,7.70071871679807
1998-07-23,1998,204,TRUE,10.307581787124,"all",19.5499727250301,4.54752389920896,NA,NA
1998-07-23,1998,204,TRUE,10.307581787124,"epi",23.9284960422164,6.93771328056288,51.5766051011434,NA
1998-07-23,1998,204,TRUE,10.307581787124,"hypo",11.9932775216704,0.42240423562214,NA,NA
1998-08-02,1998,214,TRUE,9.82888325835668,"all",18.861512068312,4.45214578445325,176.521783760947,8.66513710531343
1998-08-02,1998,214,TRUE,9.82888325835668,"epi",23.2764277500958,7.44492142583365,33.831784208509,10.3086616040629
1998-08-02,1998,214,TRUE,9.82888325835668,"hypo",12.7363039894398,0.3,374.488404423503,6.38492831693245
1998-08-18,1998,230,TRUE,10.5578837019738,"all",18.9318429061655,4.23173242038856,NA,NA
1998-08-18,1998,230,TRUE,10.5578837019738,"epi",22.5046789797713,6.38401055408971,32.7545294635004,NA
1998-08-18,1998,230,TRUE,10.5578837019738,"hypo",12.7656468478201,0.517213010295059,NA,NA
1998-09-02,1998,245,TRUE,11.8556704145506,"all",19.2921610702417,5.25553100934794,113.525034397434,6.29563338087635
1998-09-02,1998,245,TRUE,11.8556704145506,"epi",22.6637922586967,7.26153846153846,33.8331700146987,6.35305977462028
1998-09-02,1998,245,TRUE,11.8556704145506,"hypo",12.0637460594245,0.954866562751194,284.375829323239,6.17251736273737
1998-09-28,1998,271,TRUE,12.7656920311216,"all",17.4821637635089,5.52189504558615,NA,NA
1998-09-28,1998,271,TRUE,12.7656920311216,"epi",19.679932649625,7.48611663860401,42.3934639522425,NA
1998-09-28,1998,271,TRUE,12.7656920311216,"hypo",11.6122100461656,0.275715652266603,NA,NA
1998-10-27,1998,300,TRUE,16.9836361831928,"all",13.2209087439619,8.10125203853121,328.637485014665,6.71161143412267
1998-10-27,1998,300,TRUE,16.9836361831928,"epi",13.4374180534544,8.86656580937973,279.689958396369,6.70077061270802
1998-10-27,1998,300,TRUE,16.9836361831928,"hypo",11.5806804204378,2.30339823597828,699.453500797057,6.79373918362342
1998-11-23,1998,327,FALSE,NA,"all",7.1,10.7611202559535,160.422879109772,7.22071061203863
1999-01-25,1999,25,FALSE,NA,"all",1.61401333187142,12.778246408047,146.074744132516,5.85831752626863
1999-02-22,1999,53,FALSE,NA,"all",2.80201670071123,11.3726794355873,143.760565080332,5.88426918900682
1999-03-29,1999,88,FALSE,NA,"all",3.89566767865053,13.7,147.986136570568,NA
1999-04-12,1999,102,FALSE,NA,"all",6.72210708966247,11.9469761733986,117.597105257141,5.94338423349473
1999-04-26,1999,116,TRUE,5.35841603401644,"all",8.33803176809722,11.3282977437719,NA,NA
1999-04-26,1999,116,TRUE,5.35841603401644,"epi",8.99509554140127,11.540923566879,110.067197452229,NA
1999-04-26,1999,116,TRUE,5.35841603401644,"hypo",7.98468818446364,11.2139557676013,NA,NA
1999-05-10,1999,130,TRUE,14.2271847848236,"all",11.367452352559,9.87286675101834,115.705314150882,6.51095436345053
1999-05-10,1999,130,TRUE,14.2271847848236,"epi",11.6967702034085,10.0044117647059,113.009998625618,6.52989984194612
1999-05-10,1999,130,TRUE,14.2271847848236,"hypo",9.96047140292229,9.31085249093289,127.220807731094,6.43001150761595
1999-05-26,1999,146,TRUE,16.1931054959792,"all",13.8812482916635,9.65760228227312,NA,NA
1999-05-26,1999,146,TRUE,16.1931054959792,"epi",14.2554336863338,10.0317070095814,108.61743570348,NA
1999-05-26,1999,146,TRUE,16.1931054959792,"hypo",11.0464995964404,6.82346470576937,NA,NA
1999-06-07,1999,158,TRUE,10.7724343236174,"all",16.496101362171,7.98290415344091,129.386164532862,6.23557249021115
1999-06-07,1999,158,TRUE,10.7724343236174,"epi",18.5312576956904,8.89423043095866,117.149428320141,6.3608109058927
1999-06-07,1999,158,TRUE,10.7724343236174,"hypo",12.9837171656023,6.41008738140657,150.504993677953,6.01942917738638
1999-06-21,1999,172,TRUE,10.2953714333923,"all",17.7950411139468,8.47923315493142,NA,NA
1999-06-21,1999,172,TRUE,10.2953714333923,"epi",20.3383465259455,10.9667018469657,85.9324538258575,NA
1999-06-21,1999,172,TRUE,10.2953714333923,"hypo",13.4056654237244,4.1862235322986,NA,NA
1999-07-06,1999,187,TRUE,10.3292682409641,"all",20.0308980360116,6.1636352363216,136.790346550949,6.34067486236881
1999-07-06,1999,187,TRUE,10.3292682409641,"epi",23.7171855760774,8.95317502198769,73.5683377308707,6.59814248021108
1999-07-06,1999,187,TRUE,10.3292682409641,"hypo",13.6689012269777,1.34929478615581,245.90234988829,5.89632315476628
1999-07-19,1999,200,TRUE,11.5852985989439,"all",20.579766398649,5.94000236767487,NA,NA
1999-07-19,1999,200,TRUE,11.5852985989439,"epi",23.7737546954107,8.66019924873428,48.1651967989548,NA
1999-07-19,1999,200,TRUE,11.5852985989439,"hypo",13.7321986611865,0.108192520039049,NA,NA
1999-08-02,1999,214,TRUE,10.9114353711826,"all",21.5565104094395,4.07340690183718,152.069851292312,5.86062316431038
1999-08-02,1999,214,TRUE,10.9114353711826,"epi",25.6052418645559,6.37569041336851,49.1749340369393,5.96248636763413
1999-08-02,1999,214,TRUE,10.9114353711826,"hypo",14.5689880531053,0.1,329.651531540949,5.68482207243679
1999-08-16,1999,228,TRUE,12.6761827573201,"all",19.9308766523862,5.25777891702856,NA,NA
1999-08-16,1999,228,TRUE,12.6761827573201,"epi",22.3997550895454,7.18890249502526,40.8451706719731,NA
1999-08-16,1999,228,TRUE,12.6761827573201,"hypo",13.3368247248053,0.1,NA,NA
1999-08-30,1999,242,TRUE,12.9056673859118,"all",19.714672211349,5.40114645618469,129.690671821302,6.17178196519418
1999-08-30,1999,242,TRUE,12.9056673859118,"epi",22.0559314250727,7.38008571865912,36.969807133017,6.2697547068728
1999-08-30,1999,242,TRUE,12.9056673859118,"hypo",13.4614745654634,0.115658089531803,377.335994216466,5.91010956513074
1999-09-27,1999,270,TRUE,16.3527359583487,"all",17.1832159914815,7.05493495610315,275.560131253255,6.46366429156931
1999-09-27,1999,270,TRUE,16.3527359583487,"epi",17.7542612203732,7.97298285426122,224.801090519415,6.42809490040343
1999-09-27,1999,270,TRUE,16.3527359583487,"hypo",12.857099203999,0.1,660.099791380296,6.73313040818829
1999-10-07,1999,280,TRUE,18.4078888871028,"all",14.4352991779006,6.97556103770296,NA,NA
1999-10-07,1999,280,TRUE,18.4078888871028,"epi",14.5582221697556,7.38212725770275,NA,NA
1999-10-07,1999,280,TRUE,18.4078888871028,"hypo",12.3856147471677,0.196256054806032,NA,NA
1999-10-26,1999,299,FALSE,NA,"all",11.4,10.6275079021179,133.813670091852,6.62578501544985
1999-11-22,1999,326,FALSE,NA,"all",9.30779595101447,10.4960343115351,115.324745350077,6.438122077875
2000-01-24,2000,24,FALSE,NA,"all",0.445787178161745,15.1124935750366,112.693094566771,6.84700069777882
2000-02-28,2000,59,FALSE,NA,"all",1.19997995215511,13.6201398518103,119.417068810869,5.48324091047045
2000-03-13,2000,73,FALSE,NA,"all",2.83841198698568,12.993896884063,113.624792014746,5.38167935927493
2000-03-29,2000,89,FALSE,NA,"all",4.23190749116486,13.651230535238,NA,NA
2000-04-10,2000,101,FALSE,NA,"all",5.67275849711077,13.1378214994931,96.8240383254416,5.82051406496535
2000-04-25,2000,116,FALSE,NA,"all",7.08665622828177,11.8166599478748,78.2114395548862,NA
2000-05-09,2000,130,TRUE,7.14964023157899,"all",11.6393588663789,10.3045296718401,78.2452294117234,6.41536749536739
2000-05-09,2000,130,TRUE,7.14964023157899,"epi",15.7357752489331,10.2632527264106,65.8944997629208,6.5055106092935
2000-05-09,2000,130,TRUE,7.14964023157899,"hypo",8.01016085042735,10.3410987591758,89.1872917782057,6.33550568942266
2000-05-22,2000,143,TRUE,12.6038652577861,"all",12.2376119043477,9.18980044914679,NA,NA
2000-05-22,2000,143,TRUE,12.6038652577861,"epi",13.1067962651156,9.55308434103781,79.1548293280269,NA
2000-05-22,2000,143,TRUE,12.6038652577861,"hypo",9.91613397198769,8.21951661032828,NA,NA
2000-06-06,2000,158,TRUE,14.9783682109586,"all",14.6971611650238,8.64337801301632,98.7543595434183,5.94675314224353
2000-06-06,2000,158,TRUE,14.9783682109586,"epi",15.3186228697086,9.08862012094557,93.316966739967,5.95698117097306
2000-06-06,2000,158,TRUE,14.9783682109586,"hypo",12.0420218302898,6.74112108337613,121.985132094662,5.90305480782994
2000-06-19,2000,171,TRUE,12.4175793989128,"all",16.9599032036457,7.87374391266947,NA,NA
2000-06-19,2000,171,TRUE,12.4175793989128,"epi",18.7435634471146,9.37051890402572,97.7031226082963,NA
2000-06-19,2000,171,TRUE,12.4175793989128,"hypo",12.1959795978609,3.87605335473975,NA,NA
2000-07-03,2000,185,TRUE,12.4514634753669,"all",18.5746685133508,6.20407372531086,118.286795015811,5.98330741023331
2000-07-03,2000,185,TRUE,12.4514634753669,"epi",20.6770396448798,8.06376855962039,85.8920097964182,6.08981976121231
2000-07-03,2000,185,TRUE,12.4514634753669,"hypo",12.9595097417826,1.237071655739,204.80903633171,5.69882682880282
2000-07-17,2000,199,TRUE,10.3465130946259,"all",20.2612338641202,6.32877553032377,NA,NA
2000-07-17,2000,199,TRUE,10.3465130946259,"epi",23.6587159190853,9.66202286719437,45.3558487247142,NA
2000-07-17,2000,199,TRUE,10.3465130946259,"hypo",14.3976733693107,0.576074827949056,NA,NA
2000-07-31,2000,213,TRUE,12.4466426107527,"all",19.7178785751874,4.90621493749453,131.433852090132,6.389476675082
2000-07-31,2000,213,TRUE,12.4466426107527,"epi",21.9848308587173,6.68913209857646,62.4719500994949,6.55991370733201
2000-07-31,2000,213,TRUE,12.4466426107527,"hypo",13.6631450370935,0.144276007736143,315.622087487519,5.93426161705244
2000-08-16,2000,229,TRUE,11.5354778639395,"all",20.7495726808155,4.70685019579737,NA,NA
2000-08-16,2000,229,TRUE,11.5354778639395,"epi",23.8718275355218,6.80903152049649,39.1651967989548,NA
2000-08-16,2000,229,TRUE,11.5354778639395,"hypo",14.0557937358835,0.199999299724789,NA,NA
2000-08-28,2000,241,TRUE,12.5061236853189,"all",19.909537352862,4.73481538590494,191.474416568261,5.62192974812611
2000-08-28,2000,241,TRUE,12.5061236853189,"epi",22.1903260370427,6.47013623144038,97.9158120312261,5.68114514771162
2000-08-28,2000,241,TRUE,12.5061236853189,"hypo",13.817848595342,0.1,441.357232710106,5.46377314798641
2000-09-25,2000,269,TRUE,16.7689959984726,"all",16.8153475597731,5.49150152844241,198.840943564191,5.57641896326817
2000-09-25,2000,269,TRUE,16.7689959984726,"epi",17.2884518406455,6.20317700453858,156.25949739452,5.57165342914776
2000-09-25,2000,269,TRUE,16.7689959984726,"hypo",13.2312104929343,0.1,521.428892451232,5.61252163275316
2000-10-24,2000,298,TRUE,12.6763151198623,"all",13.9798289799776,6.43484501241209,157.681300908876,5.56653860874187
2000-10-24,2000,298,TRUE,12.6763151198623,"epi",14.0615490586254,7.12527169753559,145.37016875861,5.5309134394612
2000-10-24,2000,298,TRUE,12.6763151198623,"hypo",13.7615653206497,4.59080549010558,190.562727334865,5.66168878407245
2000-11-28,2000,333,FALSE,NA,"all",5.42540410849447,11.4988061180383,137.324745350077,5.60923550673596
2001-01-17,2001,17,FALSE,NA,"all",1.41480495456609,8.92505107275076,147.20626738353,5.58291307227988
2001-03-07,2001,66,FALSE,NA,"all",2.25064427771699,10.104287784195,145.9483507253,5.88948586073182
2001-04-10,2001,100,FALSE,NA,"all",4.00651585552378,14.932199064299,109.535530601932,NA
2001-04-23,2001,113,FALSE,NA,"all",7.2537350406322,13.6251388240867,92.7406665791374,5.91900180658803
2001-05-07,2001,127,TRUE,12.1372149898959,"all",11.2538856167531,10.3056877056802,95.7846702198956,5.72316326292086
2001-05-07,2001,127,TRUE,12.1372149898959,"epi",11.8903566508495,10.350834226236,91.121842951171,5.73140976580438
2001-05-07,2001,127,TRUE,12.1372149898959,"hypo",9.55395459298761,10.1851072443607,108.238472997925,5.70113793052035
2001-05-21,2001,141,TRUE,10.0435820714018,"all",14.5783381761911,8.92910786146941,NA,NA
2001-05-21,2001,141,TRUE,10.0435820714018,"epi",16.1120492524186,9.41386103781882,90.5766051011434,NA
2001-05-21,2001,141,TRUE,10.0435820714018,"hypo",11.9313756517306,8.09249429630814,NA,NA
2001-06-04,2001,155,TRUE,14.9327459173526,"all",13.946967713344,7.86915588468358,110.500279400759,5.22789732036224
2001-06-04,2001,155,TRUE,14.9327459173526,"epi",14.5812809235844,8.85500274876306,99.9138262781748,5.22579920285871
2001-06-04,2001,155,TRUE,14.9327459173526,"hypo",11.2369214750086,3.6572136731055,155.729949852203,5.23686133901458
2001-06-18,2001,169,TRUE,10.8923845692296,"all",16.7106016083165,7.14715080971771,NA,NA
2001-06-18,2001,169,TRUE,10.8923845692296,"epi",18.9463852242744,9.0168689533861,90.1779243623571,NA
2001-06-18,2001,169,TRUE,10.8923845692296,"hypo",12.8519638661938,3.92028889660746,NA,NA
2001-07-02,2001,183,TRUE,10.0370122329246,"all",18.4794024372141,6.69171179704657,134.176548986612,NA
2001-07-02,2001,183,TRUE,10.0370122329246,"epi",21.3550395778364,9.0215127528584,78.4078276165347,NA
2001-07-02,2001,183,TRUE,10.0370122329246,"hypo",13.5164704592458,2.67081378367713,230.425260880096,NA
2001-07-16,2001,197,TRUE,9.0861781477965,"all",19.5797345457296,4.50573715662259,NA,NA
2001-07-16,2001,197,TRUE,9.0861781477965,"epi",23.4861824453814,7.3304906094289,24.3876964354159,NA
2001-07-16,2001,197,TRUE,9.0861781477965,"hypo",14.1599693770838,0.586703608294302,NA,NA
2001-07-30,2001,211,TRUE,9.25047028354758,"all",19.6292726911503,3.65235939250871,144.512875201874,5.67512844367774
2001-07-30,2001,211,TRUE,9.25047028354758,"epi",23.5813721732465,5.99658873131468,41.4043694902261,6.01893541586815
2001-07-30,2001,211,TRUE,9.25047028354758,"hypo",14.1461709920345,0.4,287.564543162665,5.19813422783749
2001-08-13,2001,225,TRUE,10.3506865296756,"all",20.8151482112916,3.40620825302339,NA,NA
2001-08-13,2001,225,TRUE,10.3506865296756,"epi",24.6114160070361,5.02448548812665,36.6441512752858,NA
2001-08-13,2001,225,TRUE,10.3506865296756,"hypo",14.2633414571355,0.613296822767612,NA,NA
2001-08-27,2001,239,TRUE,12.0497904587151,"all",19.7864063203851,4.9211851671131,146.538108283018,5.46684725050935
2001-08-27,2001,239,TRUE,12.0497904587151,"epi",22.2583039951018,6.37794275218123,42.0081509260677,5.55716975355886
2001-08-27,2001,239,TRUE,12.0497904587151,"hypo",13.1842904035302,1.03037587603689,425.72397520349,5.22560763888115
2001-09-26,2001,269,TRUE,17.6711269614694,"all",16.3970838735152,6.37300240513219,214.316730769041,5.40351763695465
2001-09-26,2001,269,TRUE,17.6711269614694,"epi",16.7061549689819,6.88382191947452,179.719123788671,5.39703239670762
2001-09-26,2001,269,TRUE,17.6711269614694,"hypo",13.045096446599,0.832980660575983,589.540248272344,5.47385240486864
2001-10-22,2001,295,FALSE,NA,"all",12.8235435494336,7.07965078658879,149.485311308456,5.55968436054976
2001-11-26,2001,330,FALSE,NA,"all",9.10050094564942,10.2153464411655,134.701018599692,5.71558123087922
2002-03-28,2002,87,FALSE,NA,"all",1.31027951826622,16.9080088967482,104.326650347506,5.48805503844301
2002-04-08,2002,98,FALSE,NA,"all",2.70492214095182,17.9727253085222,97.7746970156818,NA
2002-04-24,2002,114,FALSE,NA,"all",7.18757013614801,13.3737483608164,76.3920528079813,5.25866550024242
2002-05-06,2002,126,TRUE,6.82210935350541,"all",9.01927560147909,11.3381304421174,NA,NA
2002-05-06,2002,126,TRUE,6.82210935350541,"epi",9.67885032537961,11.2240780911063,85.1771963123644,NA
2002-05-06,2002,126,TRUE,6.82210935350541,"hypo",8.55953218974703,11.4176283595935,NA,NA
2002-05-20,2002,140,TRUE,12.7835190066745,"all",11.0433548435613,10.2948678163039,95.2238941390306,5.29432953708125
2002-05-20,2002,140,TRUE,12.7835190066745,"epi",11.1352671054646,10.3247206490127,94.3219424460432,5.3050443900199
2002-05-20,2002,140,TRUE,12.7835190066745,"hypo",10.7978691936201,10.2151347982238,97.6328893370982,5.26571156399257
2002-06-03,2002,154,TRUE,11.1260750490171,"all",13.109952090551,9.632657241918,NA,NA
2002-06-03,2002,154,TRUE,11.1260750490171,"epi",13.5309325494039,9.75505471174261,80.8348032010452,NA
2002-06-03,2002,154,TRUE,11.1260750490171,"hypo",12.2074152180566,9.37025021733129,NA,NA
2002-06-18,2002,169,TRUE,9.22755288398193,"all",16.2319524902851,8.03639595895365,99.9038390981464,5.36177513810168
2002-06-18,2002,169,TRUE,9.22755288398193,"epi",18.880797240322,8.81236105787658,73.6726236105788,5.44015714833269
2002-06-18,2002,169,TRUE,9.22755288398193,"hypo",12.5569728458157,6.95983005477192,136.296754524828,5.25302875268685
2002-07-01,2002,182,TRUE,8.32375288221654,"all",19.0907722755833,7.39146500040257,NA,NA
2002-07-01,2002,182,TRUE,8.32375288221654,"epi",24.2905879864636,9.88902284263959,33.2139382402707,NA
2002-07-01,2002,182,TRUE,8.32375288221654,"hypo",13.3075182003555,4.61367202227624,NA,NA
2002-07-15,2002,196,TRUE,8.20037408979862,"all",19.1225577042066,6.24111607496265,114.885494972598,5.83138353641197
2002-07-15,2002,196,TRUE,8.20037408979862,"epi",24.2055837563452,10.1189509306261,35.607127749577,6.03995452622673
2002-07-15,2002,196,TRUE,8.20037408979862,"hypo",13.4691975151121,1.92817394796584,203.059185313311,5.59941011775859
2002-07-26,2002,207,TRUE,9.87111137405834,"all",20.0761138840053,4.86198962109672,NA,NA
2002-07-26,2002,207,TRUE,9.87111137405834,"epi",24.6092180912227,8.15404369490226,26.4184553468762,NA
2002-07-26,2002,207,TRUE,9.87111137405834,"hypo",13.7869322747205,0.294628053545655,NA,NA
2002-08-12,2002,224,TRUE,10.3025358733021,"all",19.9552655062081,4.7578354929133,102.134924594371,5.67258176286786
2002-08-12,2002,224,TRUE,10.3025358733021,"epi",23.8529639401935,7.50693051890941,21.9770008795075,5.89707255936675
2002-08-12,2002,224,TRUE,10.3025358733021,"hypo",13.2284042046752,0.0132968227676117,240.475856860237,5.28514325855685
2002-08-26,2002,238,TRUE,10.8583327295421,"all",19.6633739631534,4.97448541686563,NA,NA
2002-08-26,2002,238,TRUE,10.8583327295421,"epi",23.0961301671064,7.59692172383465,20.6441512752858,NA
2002-08-26,2002,238,TRUE,10.8583327295421,"hypo",13.7389354112572,0.448541296800084,NA,NA
2002-09-23,2002,266,TRUE,13.4841762944637,"all",18.4020561340793,6.5113582614933,150.190799041014,6.75380813005258
2002-09-23,2002,266,TRUE,13.4841762944637,"epi",20.0665558126084,7.92126951995373,67.3790967804126,6.91617288413341
2002-09-23,2002,266,TRUE,13.4841762944637,"hypo",12.8220424490409,1.7848183778384,427.806011501614,6.20950189711928
2002-10-21,2002,294,FALSE,NA,"all",12.4403157585575,8.0588371560135,118.095752111139,5.61339135925939
2002-11-18,2002,322,FALSE,NA,"all",7.37323739124452,11.2541950031899,101.355790128569,5.62013454520479
2003-01-21,2003,21,FALSE,NA,"all",0.524815179412469,15.629450655895,88.7078233456522,5.90132283588631
2003-04-03,2003,93,FALSE,NA,"all",3.03155177272303,14.8162893187857,83,NA
