SimDate,EpiPOC_mgC_L,EpiDOC_mgC_L,EpiDO_mgO2_L,EpiDO_sat,EpiNPP_mgC_L,EpiR_mgC_L,EpiT_C,EpiI_w_m2,Secchi_m
2018-05-04,0.1696836805495463,5.2194419845511675,12.791832787073346,11.573732038125199,7.869706873310496e-4,0.03340549778626368,7.662100310499564,51.14375365700512,4.5681688266153575
2018-05-05,0.16203520795476795,5.219494109205675,12.58950619125028,11.44942878607534,4.8052380411149777e-4,0.01285496842871991,8.102523298895473,63.77563927319919,4.703236911513132
2018-05-06,0.15825481219019194,5.216179157676365,12.486944611783244,11.393449052279989,3.706926099335999e-4,0.012152714059578454,8.30359909142611,49.687291546106366,4.770984812997145
2018-05-07,0.14851940562086519,5.21154434893975,12.344898344608865,11.273359365899767,5.65400117231211e-4,0.013430572113794222,8.74082759821192,68.27706762077929,4.924283986962222
2018-05-08,0.13990842263397746,5.204535563525571,12.221776554816861,11.16910811286139,5.576406332947147e-4,0.013159605320914706,9.1270476351587,66.15598678423261,5.052739709074546
2018-05-09,0.1322562660532417,5.198967345449189,12.094175597289608,11.072326654094214,5.885850167839664e-4,0.01351967158646715,9.491289652877725,65.63135222763975,5.191486414913925
2018-05-10,0.12588539558377096,5.192419972813084,11.958082538276281,10.98801816482244,4.0400555457437197e-4,0.01335690233709661,9.813171994072862,43.87711625982159,5.31346892824318
2018-05-11,0.11938613540413293,5.186447144555261,11.843251749200464,10.885453642845809,6.105798169897853e-4,0.01353873529644412,10.210654657089103,63.49416465071163,5.444095243379171
2018-05-12,0.12215026161263709,5.1779540741732735,11.762140825266448,10.923672292407922,1.311988629030606e-4,0.011596121118353077,10.061773403035113,14.707565134312713,5.439278640801978
2018-05-13,0.11728460471617574,5.171283349945729,11.667171421089064,10.977348472909386,4.305277743015704e-4,0.012252172135629034,9.854217342639851,44.14286234012515,5.544284662980031
2018-05-14,0.10998037333321235,5.165817462223154,11.582393585845704,10.89744293255331,4.390046399111777e-4,0.012913846973056692,10.163851320258914,43.19208457856856,5.687601789496535
2018-05-15,0.10168250795201157,5.159385416056116,11.492064960733906,10.7509208405534,6.037605816478386e-4,0.013800992735262734,10.742135705857905,54.68802390002207,5.8421763399166196
2018-05-16,0.09497467114401145,5.153464410131066,11.379125404308578,10.578202403368563,7.689054395014188e-4,0.01361882048763452,11.441924999826742,68.20798958808604,5.9787953067553925
2018-05-17,0.08904206727953247,5.1480705569815335,11.29364138250299,10.44679494272701,8.196328552766382e-4,0.013033822726841626,11.988021391800537,71.7683310852655,6.102171780009188
2018-05-18,0.08346335394598227,5.142199196192512,11.168501907285082,10.296830289288026,9.067810843291573e-4,0.0136609174916633,12.626306347617444,73.29443463077013,6.221253998154827
2018-05-19,0.08374671679241939,5.134577464974688,11.050498764911055,10.237672819822464,8.28010066684908e-4,0.012030215842490694,12.882655895581083,70.685026663124,6.25369519095225
2018-05-20,0.07781009673413096,5.126874736236297,10.955905842728441,10.11552180956974,8.618119393551095e-4,0.012896121195795423,13.420404080104218,67.34751352981328,6.362721494555038
2018-05-21,0.07497172783251543,5.119691837939253,10.840591146727139,10.05096317875508,4.5546261528716823e-4,0.012335802424026612,13.709306938992246,35.02901749843188,6.4377823731260255
